cell_K,cell_lambda,seed,window,method,n_pairs,n_positives,p_at_50,p_at_100,p_at_250
50,6.0,116,6,HRS-only,1563,77,0.02,0.05,0.108
50,6.0,116,6,Random,1563,77,0.06,0.07,0.064
50,6.0,117,1,HygienePrio-full,1829,170,0.64,0.56,0.476
50,6.0,117,1,EPSS-only,1829,170,0.42,0.31,0.332
50,6.0,117,1,CVSS-only,1829,170,0.04,0.08,0.08
50,6.0,117,1,HRS-only,1829,170,0.3,0.29,0.264
50,6.0,117,1,Random,1829,170,0.1,0.09,0.092
50,6.0,117,2,HygienePrio-full,1787,138,0.5,0.47,0.428
50,6.0,117,2,EPSS-only,1787,138,0.18,0.2,0.236
50,6.0,117,2,CVSS-only,1787,138,0.04,0.07,0.08
50,6.0,117,2,HRS-only,1787,138,0.28,0.25,0.228
50,6.0,117,2,Random,1787,138,0.02,0.05,0.072
50,6.0,117,3,HygienePrio-full,1744,117,0.5,0.5,0.404
50,6.0,117,3,EPSS-only,1744,117,0.04,0.19,0.248
50,6.0,117,3,CVSS-only,1744,117,0.0,0.05,0.072
50,6.0,117,3,HRS-only,1744,117,0.26,0.22,0.168
50,6.0,117,3,Random,1744,117,0.02,0.08,0.088
50,6.0,117,4,HygienePrio-full,1699,113,0.56,0.51,0.396
50,6.0,117,4,EPSS-only,1699,113,0.12,0.17,0.256
50,6.0,117,4,CVSS-only,1699,113,0.02,0.07,0.076
50,6.0,117,4,HRS-only,1699,113,0.12,0.17,0.14
50,6.0,117,4,Random,1699,113,0.02,0.08,0.072
50,6.0,117,5,HygienePrio-full,1652,96,0.48,0.46,0.336
50,6.0,117,5,EPSS-only,1652,96,0.02,0.08,0.212
50,6.0,117,5,CVSS-only,1652,96,0.06,0.06,0.056
50,6.0,117,5,HRS-only,1652,96,0.04,0.06,0.104
50,6.0,117,5,Random,1652,96,0.12,0.08,0.056
50,6.0,117,6,HygienePrio-full,1607,79,0.36,0.38,0.276
50,6.0,117,6,EPSS-only,1607,79,0.0,0.08,0.2
50,6.0,117,6,CVSS-only,1607,79,0.04,0.05,0.056
50,6.0,117,6,HRS-only,1607,79,0.02,0.01,0.084
50,6.0,117,6,Random,1607,79,0.1,0.08,0.056
50,6.0,118,1,HygienePrio-full,1740,163,0.52,0.49,0.476
50,6.0,118,1,EPSS-only,1740,163,0.32,0.25,0.316
50,6.0,118,1,CVSS-only,1740,163,0.06,0.12,0.108
50,6.0,118,1,HRS-only,1740,163,0.36,0.36,0.288
50,6.0,118,1,Random,1740,163,0.06,0.05,0.092
50,6.0,118,2,HygienePrio-full,1695,160,0.54,0.58,0.484
50,6.0,118,2,EPSS-only,1695,160,0.12,0.18,0.324
50,6.0,118,2,CVSS-only,1695,160,0.08,0.15,0.112
50,6.0,118,2,HRS-only,1695,160,0.3,0.31,0.28
50,6.0,118,2,Random,1695,160,0.08,0.06,0.08
50,6.0,118,3,HygienePrio-full,1647,125,0.6,0.52,0.408
50,6.0,118,3,EPSS-only,1647,125,0.06,0.16,0.284
50,6.0,118,3,CVSS-only,1647,125,0.06,0.13,0.104
50,6.0,118,3,HRS-only,1647,125,0.26,0.21,0.188
50,6.0,118,3,Random,1647,125,0.08,0.09,0.08
50,6.0,118,4,HygienePrio-full,1602,107,0.52,0.53,0.372
50,6.0,118,4,EPSS-only,1602,107,0.08,0.12,0.228
50,6.0,118,4,CVSS-only,1602,107,0.06,0.11,0.096
50,6.0,118,4,HRS-only,1602,107,0.2,0.18,0.152
50,6.0,118,4,Random,1602,107,0.06,0.08,0.076
50,6.0,118,5,HygienePrio-full,1561,98,0.54,0.44,0.356
50,6.0,118,5,EPSS-only,1561,98,0.04,0.12,0.26
50,6.0,118,5,CVSS-only,1561,98,0.08,0.11,0.088
50,6.0,118,5,HRS-only,1561,98,0.1,0.09,0.132
50,6.0,118,5,Random,1561,98,0.16,0.11,0.068
50,6.0,118,6,HygienePrio-full,1516,91,0.52,0.43,0.344
50,6.0,118,6,EPSS-only,1516,91,0.06,0.12,0.256
50,6.0,118,6,CVSS-only,1516,91,0.06,0.1,0.064
50,6.0,118,6,HRS-only,1516,91,0.04,0.04,0.108
50,6.0,118,6,Random,1516,91,0.04,0.05,0.08
50,6.0,119,1,HygienePrio-full,1705,153,0.7,0.58,0.5
50,6.0,119,1,EPSS-only,1705,153,0.46,0.37,0.308
50,6.0,119,1,CVSS-only,1705,153,0.1,0.12,0.068
50,6.0,119,1,HRS-only,1705,153,0.28,0.29,0.284
50,6.0,119,1,Random,1705,153,0.04,0.05,0.068
50,6.0,119,2,HygienePrio-full,1663,123,0.52,0.49,0.404
50,6.0,119,2,EPSS-only,1663,123,0.14,0.22,0.256
50,6.0,119,2,CVSS-only,1663,123,0.08,0.08,0.052
50,6.0,119,2,HRS-only,1663,123,0.2,0.19,0.216
50,6.0,119,2,Random,1663,123,0.0,0.03,0.04
50,6.0,119,3,HygienePrio-full,1618,119,0.5,0.48,0.384
50,6.0,119,3,EPSS-only,1618,119,0.04,0.12,0.232
50,6.0,119,3,CVSS-only,1618,119,0.1,0.09,0.064
50,6.0,119,3,HRS-only,1618,119,0.14,0.16,0.204
50,6.0,119,3,Random,1618,119,0.16,0.13,0.092
50,6.0,119,4,HygienePrio-full,1578,100,0.6,0.48,0.324
50,6.0,119,4,EPSS-only,1578,100,0.02,0.09,0.216
50,6.0,119,4,CVSS-only,1578,100,0.12,0.1,0.06
50,6.0,119,4,HRS-only,1578,100,0.12,0.16,0.164
50,6.0,119,4,Random,1578,100,0.06,0.07,0.068
50,6.0,119,5,HygienePrio-full,1533,75,0.46,0.38,0.276
50,6.0,119,5,EPSS-only,1533,75,0.0,0.08,0.176
50,6.0,119,5,CVSS-only,1533,75,0.08,0.06,0.048
50,6.0,119,5,HRS-only,1533,75,0.06,0.15,0.12
50,6.0,119,5,Random,1533,75,0.06,0.05,0.04
50,6.0,119,6,HygienePrio-full,1493,73,0.52,0.37,0.28
50,6.0,119,6,EPSS-only,1493,73,0.08,0.16,0.22
50,6.0,119,6,CVSS-only,1493,73,0.12,0.1,0.06
50,6.0,119,6,HRS-only,1493,73,0.04,0.04,0.092
50,6.0,119,6,Random,1493,73,0.02,0.03,0.048
50,6.0,120,1,HygienePrio-full,1803,173,0.66,0.62,0.508
50,6.0,120,1,EPSS-only,1803,173,0.32,0.37,0.368
50,6.0,120,1,CVSS-only,1803,173,0.06,0.08,0.064
50,6.0,120,1,HRS-only,1803,173,0.26,0.26,0.272
50,6.0,120,1,Random,1803,173,0.08,0.1,0.08
50,6.0,120,2,HygienePrio-full,1760,151,0.58,0.53,0.448
50,6.0,120,2,EPSS-only,1760,151,0.14,0.25,0.268
50,6.0,120,2,CVSS-only,1760,151,0.04,0.09,0.076
50,6.0,120,2,HRS-only,1760,151,0.1,0.18,0.228
50,6.0,120,2,Random,1760,151,0.04,0.08,0.096
50,6.0,120,3,HygienePrio-full,1715,123,0.44,0.45,0.404
50,6.0,120,3,EPSS-only,1715,123,0.04,0.11,0.248
50,6.0,120,3,CVSS-only,1715,123,0.04,0.07,0.068
50,6.0,120,3,HRS-only,1715,123,0.06,0.16,0.196
50,6.0,120,3,Random,1715,123,0.08,0.08,0.088
50,6.0,120,4,HygienePrio-full,1669,120,0.52,0.47,0.424
50,6.0,120,4,EPSS-only,1669,120,0.02,0.1,0.252
50,6.0,120,4,CVSS-only,1669,120,0.06,0.06,0.076
50,6.0,120,4,HRS-only,1669,120,0.04,0.1,0.172
50,6.0,120,4,Random,1669,120,0.04,0.07,0.076
50,6.0,120,5,HygienePrio-full,1626,116,0.62,0.56,0.416
50,6.0,120,5,EPSS-only,1626,116,0.08,0.19,0.292
50,6.0,120,5,CVSS-only,1626,116,0.04,0.05,0.048
50,6.0,120,5,HRS-only,1626,116,0.04,0.07,0.14
50,6.0,120,5,Random,1626,116,0.1,0.12,0.092
50,6.0,120,6,HygienePrio-full,1581,100,0.52,0.47,0.352
50,6.0,120,6,EPSS-only,1581,100,0.06,0.16,0.224
50,6.0,120,6,CVSS-only,1581,100,0.02,0.04,0.056
50,6.0,120,6,HRS-only,1581,100,0.0,0.01,0.116
50,6.0,120,6,Random,1581,100,0.06,0.07,0.04
50,6.0,121,1,HygienePrio-full,1734,168,0.52,0.55,0.524
50,6.0,121,1,EPSS-only,1734,168,0.34,0.39,0.352
50,6.0,121,1,CVSS-only,1734,168,0.12,0.09,0.084
50,6.0,121,1,HRS-only,1734,168,0.32,0.28,0.284
50,6.0,121,1,Random,1734,168,0.1,0.06,0.092
50,6.0,121,2,HygienePrio-full,1689,152,0.56,0.57,0.496
50,6.0,121,2,EPSS-only,1689,152,0.3,0.34,0.332
50,6.0,121,2,CVSS-only,1689,152,0.1,0.08,0.08
50,6.0,121,2,HRS-only,1689,152,0.24,0.25,0.236
50,6.0,121,2,Random,1689,152,0.08,0.07,0.104
50,6.0,121,3,HygienePrio-full,1644,138,0.66,0.63,0.444
50,6.0,121,3,EPSS-only,1644,138,0.14,0.22,0.304
50,6.0,121,3,CVSS-only,1644,138,0.06,0.08,0.064
50,6.0,121,3,HRS-only,1644,138,0.24,0.22,0.204
50,6.0,121,3,Random,1644,138,0.1,0.1,0.08
50,6.0,121,4,HygienePrio-full,1603,106,0.56,0.5,0.348
50,6.0,121,4,EPSS-only,1603,106,0.04,0.13,0.248
50,6.0,121,4,CVSS-only,1603,106,0.06,0.07,0.076
50,6.0,121,4,HRS-only,1603,106,0.16,0.13,0.144
50,6.0,121,4,Random,1603,106,0.1,0.08,0.056
50,6.0,121,5,HygienePrio-full,1556,87,0.52,0.39,0.292
50,6.0,121,5,EPSS-only,1556,87,0.0,0.1,0.212
50,6.0,121,5,CVSS-only,1556,87,0.08,0.05,0.076
50,6.0,121,5,HRS-only,1556,87,0.1,0.1,0.112
50,6.0,121,5,Random,1556,87,0.06,0.06,0.06
50,6.0,121,6,HygienePrio-full,1516,74,0.24,0.3,0.248
50,6.0,121,6,EPSS-only,1516,74,0.06,0.09,0.204
50,6.0,121,6,CVSS-only,1516,74,0.1,0.05,0.068
50,6.0,121,6,HRS-only,1516,74,0.0,0.01,0.056
50,6.0,121,6,Random,1516,74,0.06,0.05,0.036
50,6.0,122,1,HygienePrio-full,1855,163,0.46,0.55,0.448
50,6.0,122,1,EPSS-only,1855,163,0.24,0.26,0.296
50,6.0,122,1,CVSS-only,1855,163,0.02,0.06,0.064
50,6.0,122,1,HRS-only,1855,163,0.24,0.24,0.264
50,6.0,122,1,Random,1855,163,0.18,0.15,0.116
50,6.0,122,2,HygienePrio-full,1810,151,0.58,0.53,0.44
50,6.0,122,2,EPSS-only,1810,151,0.12,0.2,0.28
50,6.0,122,2,CVSS-only,1810,151,0.02,0.03,0.056
50,6.0,122,2,HRS-only,1810,151,0.16,0.24,0.22
50,6.0,122,2,Random,1810,151,0.04,0.05,0.064
50,6.0,122,3,HygienePrio-full,1767,130,0.5,0.46,0.38
50,6.0,122,3,EPSS-only,1767,130,0.02,0.14,0.22
50,6.0,122,3,CVSS-only,1767,130,0.02,0.04,0.052
50,6.0,122,3,HRS-only,1767,130,0.16,0.16,0.216
50,6.0,122,3,Random,1767,130,0.06,0.05,0.044
50,6.0,122,4,HygienePrio-full,1727,116,0.56,0.48,0.384
50,6.0,122,4,EPSS-only,1727,116,0.06,0.13,0.228
50,6.0,122,4,CVSS-only,1727,116,0.02,0.05,0.068
50,6.0,122,4,HRS-only,1727,116,0.12,0.18,0.188
50,6.0,122,4,Random,1727,116,0.1,0.09,0.076
50,6.0,122,5,HygienePrio-full,1686,93,0.46,0.42,0.324
50,6.0,122,5,EPSS-only,1686,93,0.0,0.11,0.208
50,6.0,122,5,CVSS-only,1686,93,0.0,0.02,0.036
50,6.0,122,5,HRS-only,1686,93,0.08,0.1,0.136
50,6.0,122,5,Random,1686,93,0.02,0.04,0.052
50,6.0,122,6,HygienePrio-full,1645,93,0.52,0.47,0.324
50,6.0,122,6,EPSS-only,1645,93,0.04,0.12,0.228
50,6.0,122,6,CVSS-only,1645,93,0.06,0.06,0.068
50,6.0,122,6,HRS-only,1645,93,0.06,0.11,0.12
50,6.0,122,6,Random,1645,93,0.12,0.12,0.072
50,6.0,123,1,HygienePrio-full,1709,166,0.64,0.65,0.54
50,6.0,123,1,EPSS-only,1709,166,0.46,0.41,0.376
50,6.0,123,1,CVSS-only,1709,166,0.12,0.09,0.092
50,6.0,123,1,HRS-only,1709,166,0.16,0.29,0.26
50,6.0,123,1,Random,1709,166,0.14,0.11,0.108
50,6.0,123,2,HygienePrio-full,1664,149,0.62,0.56,0.504
50,6.0,123,2,EPSS-only,1664,149,0.22,0.33,0.308
50,6.0,123,2,CVSS-only,1664,149,0.04,0.04,0.088
50,6.0,123,2,HRS-only,1664,149,0.14,0.19,0.216
50,6.0,123,2,Random,1664,149,0.08,0.06,0.056
50,6.0,123,3,HygienePrio-full,1623,130,0.54,0.55,0.416
50,6.0,123,3,EPSS-only,1623,130,0.18,0.21,0.268
50,6.0,123,3,CVSS-only,1623,130,0.0,0.02,0.072
50,6.0,123,3,HRS-only,1623,130,0.14,0.14,0.192
50,6.0,123,3,Random,1623,130,0.06,0.07,0.072
50,6.0,123,4,HygienePrio-full,1580,125,0.62,0.59,0.396
50,6.0,123,4,EPSS-only,1580,125,0.02,0.19,0.24
50,6.0,123,4,CVSS-only,1580,125,0.06,0.04,0.08
50,6.0,123,4,HRS-only,1580,125,0.1,0.12,0.188
50,6.0,123,4,Random,1580,125,0.1,0.09,0.1
50,6.0,123,5,HygienePrio-full,1540,94,0.58,0.47,0.324
50,6.0,123,5,EPSS-only,1540,94,0.06,0.16,0.236
50,6.0,123,5,CVSS-only,1540,94,0.04,0.05,0.056
50,6.0,123,5,HRS-only,1540,94,0.04,0.06,0.132
50,6.0,123,5,Random,1540,94,0.1,0.09,0.076
50,6.0,123,6,HygienePrio-full,1495,88,0.48,0.38,0.276
50,6.0,123,6,EPSS-only,1495,88,0.08,0.13,0.24
50,6.0,123,6,CVSS-only,1495,88,0.04,0.03,0.04
50,6.0,123,6,HRS-only,1495,88,0.0,0.02,0.076
50,6.0,123,6,Random,1495,88,0.04,0.07,0.076
50,6.0,124,1,HygienePrio-full,1673,164,0.58,0.61,0.524
50,6.0,124,1,EPSS-only,1673,164,0.38,0.37,0.348
50,6.0,124,1,CVSS-only,1673,164,0.06,0.05,0.092
50,6.0,124,1,HRS-only,1673,164,0.22,0.25,0.26
50,6.0,124,1,Random,1673,164,0.1,0.14,0.104
50,6.0,124,2,HygienePrio-full,1630,141,0.6,0.58,0.468
50,6.0,124,2,EPSS-only,1630,141,0.2,0.24,0.288
50,6.0,124,2,CVSS-only,1630,141,0.06,0.06,0.084
50,6.0,124,2,HRS-only,1630,141,0.2,0.23,0.256
50,6.0,124,2,Random,1630,141,0.18,0.11,0.12
50,6.0,124,3,HygienePrio-full,1584,145,0.62,0.59,0.448
50,6.0,124,3,EPSS-only,1584,145,0.12,0.19,0.316
50,6.0,124,3,CVSS-only,1584,145,0.06,0.07,0.096
50,6.0,124,3,HRS-only,1584,145,0.06,0.18,0.212
50,6.0,124,3,Random,1584,145,0.0,0.08,0.092
50,6.0,124,4,HygienePrio-full,1542,110,0.56,0.52,0.372
50,6.0,124,4,EPSS-only,1542,110,0.04,0.11,0.272
50,6.0,124,4,CVSS-only,1542,110,0.04,0.06,0.068
50,6.0,124,4,HRS-only,1542,110,0.08,0.14,0.172
50,6.0,124,4,Random,1542,110,0.06,0.04,0.072
50,6.0,124,5,HygienePrio-full,1499,104,0.54,0.52,0.38
50,6.0,124,5,EPSS-only,1499,104,0.02,0.11,0.272
50,6.0,124,5,CVSS-only,1499,104,0.02,0.04,0.052
50,6.0,124,5,HRS-only,1499,104,0.18,0.13,0.164
50,6.0,124,5,Random,1499,104,0.14,0.11,0.064
50,6.0,124,6,HygienePrio-full,1453,88,0.56,0.51,0.336
50,6.0,124,6,EPSS-only,1453,88,0.04,0.13,0.26
50,6.0,124,6,CVSS-only,1453,88,0.0,0.02,0.056
50,6.0,124,6,HRS-only,1453,88,0.08,0.11,0.152
50,6.0,124,6,Random,1453,88,0.08,0.06,0.072
50,6.0,125,1,HygienePrio-full,1741,163,0.58,0.56,0.512
50,6.0,125,1,EPSS-only,1741,163,0.36,0.34,0.332
50,6.0,125,1,CVSS-only,1741,163,0.04,0.08,0.076
50,6.0,125,1,HRS-only,1741,163,0.28,0.25,0.276
50,6.0,125,1,Random,1741,163,0.08,0.1,0.1
50,6.0,125,2,HygienePrio-full,1693,148,0.52,0.55,0.452
50,6.0,125,2,EPSS-only,1693,148,0.14,0.2,0.312
50,6.0,125,2,CVSS-only,1693,148,0.04,0.08,0.08
50,6.0,125,2,HRS-only,1693,148,0.2,0.19,0.216
50,6.0,125,2,Random,1693,148,0.06,0.08,0.072
50,6.0,125,3,HygienePrio-full,1652,131,0.64,0.54,0.432
50,6.0,125,3,EPSS-only,1652,131,0.1,0.19,0.288
50,6.0,125,3,CVSS-only,1652,131,0.02,0.07,0.088
50,6.0,125,3,HRS-only,1652,131,0.14,0.2,0.196
50,6.0,125,3,Random,1652,131,0.08,0.08,0.092
50,6.0,125,4,HygienePrio-full,1611,108,0.46,0.5,0.372
50,6.0,125,4,EPSS-only,1611,108,0.02,0.13,0.232
50,6.0,125,4,CVSS-only,1611,108,0.04,0.08,0.072
50,6.0,125,4,HRS-only,1611,108,0.1,0.12,0.148
50,6.0,125,4,Random,1611,108,0.12,0.11,0.056
50,6.0,125,5,HygienePrio-full,1568,85,0.52,0.42,0.312
50,6.0,125,5,EPSS-only,1568,85,0.06,0.07,0.216
50,6.0,125,5,CVSS-only,1568,85,0.04,0.06,0.06
50,6.0,125,5,HRS-only,1568,85,0.02,0.05,0.132
50,6.0,125,5,Random,1568,85,0.08,0.06,0.048
50,6.0,125,6,HygienePrio-full,1525,83,0.44,0.4,0.288
50,6.0,125,6,EPSS-only,1525,83,0.0,0.07,0.248
50,6.0,125,6,CVSS-only,1525,83,0.02,0.04,0.06
50,6.0,125,6,HRS-only,1525,83,0.02,0.03,0.108
50,6.0,125,6,Random,1525,83,0.02,0.07,0.056
50,6.0,126,1,HygienePrio-full,1706,171,0.6,0.56,0.504
50,6.0,126,1,EPSS-only,1706,171,0.32,0.33,0.344
50,6.0,126,1,CVSS-only,1706,171,0.12,0.19,0.128
50,6.0,126,1,HRS-only,1706,171,0.28,0.24,0.252
50,6.0,126,1,Random,1706,171,0.08,0.1,0.1
50,6.0,126,2,HygienePrio-full,1663,152,0.52,0.55,0.46
50,6.0,126,2,EPSS-only,1663,152,0.16,0.22,0.296
50,6.0,126,2,CVSS-only,1663,152,0.14,0.16,0.116
50,6.0,126,2,HRS-only,1663,152,0.2,0.2,0.236
50,6.0,126,2,Random,1663,152,0.06,0.05,0.092
50,6.0,126,3,HygienePrio-full,1615,132,0.6,0.52,0.424
50,6.0,126,3,EPSS-only,1615,132,0.04,0.15,0.268
50,6.0,126,3,CVSS-only,1615,132,0.14,0.15,0.104
50,6.0,126,3,HRS-only,1615,132,0.18,0.19,0.22
50,6.0,126,3,Random,1615,132,0.12,0.09,0.088
50,6.0,126,4,HygienePrio-full,1566,120,0.52,0.48,0.388
50,6.0,126,4,EPSS-only,1566,120,0.04,0.11,0.28
50,6.0,126,4,CVSS-only,1566,120,0.1,0.13,0.096
50,6.0,126,4,HRS-only,1566,120,0.1,0.17,0.188
50,6.0,126,4,Random,1566,120,0.04,0.06,0.056
50,6.0,126,5,HygienePrio-full,1520,101,0.54,0.51,0.36
50,6.0,126,5,EPSS-only,1520,101,0.02,0.11,0.26
50,6.0,126,5,CVSS-only,1520,101,0.08,0.09,0.084
50,6.0,126,5,HRS-only,1520,101,0.08,0.13,0.152
50,6.0,126,5,Random,1520,101,0.02,0.03,0.064
50,6.0,126,6,HygienePrio-full,1477,90,0.48,0.43,0.32
50,6.0,126,6,EPSS-only,1477,90,0.02,0.08,0.24
50,6.0,126,6,CVSS-only,1477,90,0.14,0.08,0.072
50,6.0,126,6,HRS-only,1477,90,0.06,0.07,0.144
50,6.0,126,6,Random,1477,90,0.04,0.06,0.048
50,6.0,127,1,HygienePrio-full,1747,161,0.52,0.58,0.496
50,6.0,127,1,EPSS-only,1747,161,0.28,0.31,0.28
50,6.0,127,1,CVSS-only,1747,161,0.06,0.08,0.084
50,6.0,127,1,HRS-only,1747,161,0.32,0.29,0.252
50,6.0,127,1,Random,1747,161,0.14,0.12,0.084
50,6.0,127,2,HygienePrio-full,1705,149,0.72,0.61,0.488
50,6.0,127,2,EPSS-only,1705,149,0.16,0.22,0.284
50,6.0,127,2,CVSS-only,1705,149,0.06,0.12,0.088
50,6.0,127,2,HRS-only,1705,149,0.28,0.27,0.236
50,6.0,127,2,Random,1705,149,0.04,0.06,0.084
50,6.0,127,3,HygienePrio-full,1660,135,0.54,0.51,0.396
50,6.0,127,3,EPSS-only,1660,135,0.02,0.15,0.272
50,6.0,127,3,CVSS-only,1660,135,0.04,0.1,0.072
50,6.0,127,3,HRS-only,1660,135,0.14,0.15,0.164
50,6.0,127,3,Random,1660,135,0.12,0.13,0.096
50,6.0,127,4,HygienePrio-full,1619,115,0.48,0.49,0.364
50,6.0,127,4,EPSS-only,1619,115,0.02,0.09,0.244
50,6.0,127,4,CVSS-only,1619,115,0.06,0.09,0.06
50,6.0,127,4,HRS-only,1619,115,0.1,0.11,0.172
50,6.0,127,4,Random,1619,115,0.08,0.08,0.072
50,6.0,127,5,HygienePrio-full,1582,99,0.6,0.45,0.348
50,6.0,127,5,EPSS-only,1582,99,0.06,0.1,0.24
50,6.0,127,5,CVSS-only,1582,99,0.04,0.05,0.048
50,6.0,127,5,HRS-only,1582,99,0.04,0.06,0.148
50,6.0,127,5,Random,1582,99,0.04,0.07,0.044
50,6.0,127,6,HygienePrio-full,1539,72,0.4,0.35,0.268
50,6.0,127,6,EPSS-only,1539,72,0.0,0.05,0.2
50,6.0,127,6,CVSS-only,1539,72,0.08,0.06,0.04
50,6.0,127,6,HRS-only,1539,72,0.02,0.02,0.116
50,6.0,127,6,Random,1539,72,0.02,0.02,0.056
50,6.0,128,1,HygienePrio-full,1752,167,0.72,0.64,0.524
50,6.0,128,1,EPSS-only,1752,167,0.38,0.34,0.336
50,6.0,128,1,CVSS-only,1752,167,0.16,0.08,0.064
50,6.0,128,1,HRS-only,1752,167,0.2,0.24,0.28
50,6.0,128,1,Random,1752,167,0.08,0.11,0.1
50,6.0,128,2,HygienePrio-full,1706,134,0.58,0.53,0.44
50,6.0,128,2,EPSS-only,1706,134,0.08,0.17,0.264
50,6.0,128,2,CVSS-only,1706,134,0.1,0.05,0.06
50,6.0,128,2,HRS-only,1706,134,0.14,0.22,0.212
50,6.0,128,2,Random,1706,134,0.06,0.07,0.06
50,6.0,128,3,HygienePrio-full,1661,116,0.48,0.48,0.384
50,6.0,128,3,EPSS-only,1661,116,0.06,0.17,0.248
50,6.0,128,3,CVSS-only,1661,116,0.08,0.04,0.048
50,6.0,128,3,HRS-only,1661,116,0.14,0.21,0.192
50,6.0,128,3,Random,1661,116,0.08,0.06,0.072
50,6.0,128,4,HygienePrio-full,1616,110,0.52,0.49,0.372
50,6.0,128,4,EPSS-only,1616,110,0.02,0.12,0.248
50,6.0,128,4,CVSS-only,1616,110,0.1,0.06,0.06
50,6.0,128,4,HRS-only,1616,110,0.12,0.16,0.156
50,6.0,128,4,Random,1616,110,0.06,0.06,0.064
50,6.0,128,5,HygienePrio-full,1570,98,0.38,0.46,0.344
50,6.0,128,5,EPSS-only,1570,98,0.04,0.15,0.252
50,6.0,128,5,CVSS-only,1570,98,0.08,0.04,0.044
50,6.0,128,5,HRS-only,1570,98,0.02,0.07,0.128
50,6.0,128,5,Random,1570,98,0.06,0.04,0.052
50,6.0,128,6,HygienePrio-full,1528,91,0.56,0.45,0.324
50,6.0,128,6,EPSS-only,1528,91,0.08,0.14,0.256
50,6.0,128,6,CVSS-only,1528,91,0.04,0.06,0.048
50,6.0,128,6,HRS-only,1528,91,0.06,0.07,0.108
50,6.0,128,6,Random,1528,91,0.0,0.01,0.056
50,6.0,129,1,HygienePrio-full,1790,163,0.58,0.56,0.508
50,6.0,129,1,EPSS-only,1790,163,0.36,0.35,0.348
50,6.0,129,1,CVSS-only,1790,163,0.06,0.11,0.096
50,6.0,129,1,HRS-only,1790,163,0.22,0.28,0.296
50,6.0,129,1,Random,1790,163,0.16,0.11,0.084
50,6.0,129,2,HygienePrio-full,1745,138,0.5,0.61,0.476
50,6.0,129,2,EPSS-only,1745,138,0.14,0.22,0.288
50,6.0,129,2,CVSS-only,1745,138,0.08,0.1,0.092
50,6.0,129,2,HRS-only,1745,138,0.24,0.25,0.264
50,6.0,129,2,Random,1745,138,0.12,0.12,0.084
50,6.0,129,3,HygienePrio-full,1702,119,0.66,0.52,0.424
50,6.0,129,3,EPSS-only,1702,119,0.06,0.18,0.272
50,6.0,129,3,CVSS-only,1702,119,0.06,0.07,0.096
50,6.0,129,3,HRS-only,1702,119,0.12,0.2,0.224
50,6.0,129,3,Random,1702,119,0.06,0.06,0.06
50,6.0,129,4,HygienePrio-full,1659,102,0.48,0.47,0.336
50,6.0,129,4,EPSS-only,1659,102,0.04,0.14,0.228
50,6.0,129,4,CVSS-only,1659,102,0.08,0.08,0.096
50,6.0,129,4,HRS-only,1659,102,0.04,0.14,0.16
50,6.0,129,4,Random,1659,102,0.0,0.01,0.052
50,6.0,129,5,HygienePrio-full,1611,82,0.58,0.43,0.284
50,6.0,129,5,EPSS-only,1611,82,0.06,0.1,0.212
50,6.0,129,5,CVSS-only,1611,82,0.06,0.04,0.052
50,6.0,129,5,HRS-only,1611,82,0.1,0.09,0.116
50,6.0,129,5,Random,1611,82,0.02,0.07,0.04
50,6.0,129,6,HygienePrio-full,1565,72,0.42,0.34,0.26
50,6.0,129,6,EPSS-only,1565,72,0.04,0.13,0.22
50,6.0,129,6,CVSS-only,1565,72,0.02,0.04,0.048
50,6.0,129,6,HRS-only,1565,72,0.02,0.04,0.068
50,6.0,129,6,Random,1565,72,0.02,0.02,0.048
50,12.0,105,1,HygienePrio-full,1722,163,0.62,0.55,0.524
50,12.0,105,1,EPSS-only,1722,163,0.32,0.39,0.368
50,12.0,105,1,CVSS-only,1722,163,0.06,0.1,0.088
50,12.0,105,1,HRS-only,1722,163,0.24,0.24,0.256
50,12.0,105,1,Random,1722,163,0.04,0.05,0.068
50,12.0,105,2,HygienePrio-full,1686,146,0.52,0.52,0.488
50,12.0,105,2,EPSS-only,1686,146,0.22,0.29,0.312
50,12.0,105,2,CVSS-only,1686,146,0.08,0.09,0.084
50,12.0,105,2,HRS-only,1686,146,0.2,0.21,0.24
50,12.0,105,2,Random,1686,146,0.12,0.13,0.108
50,12.0,105,3,HygienePrio-full,1653,140,0.58,0.59,0.468
50,12.0,105,3,EPSS-only,1653,140,0.24,0.28,0.304
50,12.0,105,3,CVSS-only,1653,140,0.06,0.07,0.072
50,12.0,105,3,HRS-only,1653,140,0.16,0.22,0.228
50,12.0,105,3,Random,1653,140,0.14,0.13,0.092
50,12.0,105,4,HygienePrio-full,1615,127,0.64,0.57,0.396
50,12.0,105,4,EPSS-only,1615,127,0.12,0.26,0.296
50,12.0,105,4,CVSS-only,1615,127,0.06,0.08,0.092
50,12.0,105,4,HRS-only,1615,127,0.08,0.15,0.184
50,12.0,105,4,Random,1615,127,0.1,0.1,0.072
50,12.0,105,5,HygienePrio-full,1576,105,0.62,0.54,0.348
50,12.0,105,5,EPSS-only,1576,105,0.14,0.2,0.28
50,12.0,105,5,CVSS-only,1576,105,0.08,0.1,0.08
50,12.0,105,5,HRS-only,1576,105,0.1,0.12,0.136
50,12.0,105,5,Random,1576,105,0.1,0.06,0.068
