batch_id,cell_id,seed,freeze_witness_id,strategy,weight_vector,capacity_ratio,blackout_policy,approver_policy,label_source,epss_era,catalog_strictness,ablation,t0_window_set,capacity_efficiency,ehd_absolute,n_pairs_total,n_t0_windows,scheduled_count_total,scheduler_feasibility
B-primary-ablation,ABL-w_paper1_placeholder-remove_C,28,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_C,monthly_18_2023_09_to_2025_02,0.010000,3497126608.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_C,29,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_C,monthly_18_2023_09_to_2025_02,0.010000,3272043296.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_C,30,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_C,monthly_18_2023_09_to_2025_02,0.010000,3355935152.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,1,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3251294496.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,2,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3265066624.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,3,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3277194096.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,4,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3491353504.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,5,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3217831200.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,6,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3409795920.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,7,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3351342256.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,8,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3266316720.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,9,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3308361104.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,10,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3309675088.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,11,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3194478528.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,12,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3318643136.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,13,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3265617584.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,14,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3280625824.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,15,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3395723664.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,16,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3327799824.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,17,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3233187232.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,18,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3266046896.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,19,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3314233712.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,20,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3274121152.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,21,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3270258720.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,22,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3196803104.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,23,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3380915456.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,24,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3210529520.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,25,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3338462640.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,26,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3368750464.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,27,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3469661008.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,28,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3486148752.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,29,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3260898560.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_E,30,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_E,monthly_18_2023_09_to_2025_02,0.010000,3345804448.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,1,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3248380800.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,2,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3262465152.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,3,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3274507872.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,4,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3488776992.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,5,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3214745856.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,6,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3407410944.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,7,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3348688320.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,8,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3263663232.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,9,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3305665440.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,10,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3307377888.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,11,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3191644512.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,12,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3315482784.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,13,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3262986144.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,14,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3277756224.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,15,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3393285696.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,16,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3325252032.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,17,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3230292960.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,18,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3263395392.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,19,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3311318304.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,20,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3271446144.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,21,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3267713088.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,22,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3194063424.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,23,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3378146112.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,24,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3207498624.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,25,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3335452128.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,26,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3366018720.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,27,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3467139264.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,28,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3483785664.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,29,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3257922816.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_K,30,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_K,monthly_18_2023_09_to_2025_02,0.010000,3343216608.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,1,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3253472960.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,2,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3267378160.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,3,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3279557504.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,4,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3493784512.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,5,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3220631536.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,6,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3412288496.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,7,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3353867120.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,8,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3268879968.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,9,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3311089872.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,10,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3311896160.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,11,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3197305024.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-ablation,ABL-w_paper1_placeholder-remove_R,12,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,remove_R,monthly_18_2023_09_to_2025_02,0.010000,3321465824.000000,201924000.000000,18.000000,2019240.000000,1.000000
