cell_K,cell_lambda,seed,window,method,n_pairs,n_positives,p_at_50,p_at_100,p_at_250
200,3.0,105,2,EPSS-only,1532,1,0.02,0.01,0.004
200,3.0,105,2,HRS-only,1532,1,0.0,0.0,0.0
200,3.0,105,2,CVSS-only,1532,1,0.0,0.0,0.0
200,3.0,105,2,Random,1532,1,0.0,0.0,0.004
200,3.0,105,3,HygienePrio-full,1334,0,0.0,0.0,0.0
200,3.0,105,3,EPSS-only,1334,0,0.0,0.0,0.0
200,3.0,105,3,HRS-only,1334,0,0.0,0.0,0.0
200,3.0,105,3,CVSS-only,1334,0,0.0,0.0,0.0
200,3.0,105,3,Random,1334,0,0.0,0.0,0.0
200,3.0,105,4,HygienePrio-full,1138,1,0.02,0.01,0.004
200,3.0,105,4,EPSS-only,1138,1,0.02,0.01,0.004
200,3.0,105,4,HRS-only,1138,1,0.0,0.0,0.0
200,3.0,105,4,CVSS-only,1138,1,0.0,0.0,0.004
200,3.0,105,4,Random,1138,1,0.0,0.0,0.0
200,3.0,105,5,HygienePrio-full,943,1,0.02,0.01,0.004
200,3.0,105,5,EPSS-only,943,1,0.02,0.01,0.004
200,3.0,105,5,HRS-only,943,1,0.0,0.0,0.0
200,3.0,105,5,CVSS-only,943,1,0.0,0.0,0.0
200,3.0,105,5,Random,943,1,0.0,0.0,0.0
200,3.0,105,6,HygienePrio-full,746,0,0.0,0.0,0.0
200,3.0,105,6,EPSS-only,746,0,0.0,0.0,0.0
200,3.0,105,6,HRS-only,746,0,0.0,0.0,0.0
200,3.0,105,6,CVSS-only,746,0,0.0,0.0,0.0
200,3.0,105,6,Random,746,0,0.0,0.0,0.0
200,3.0,106,1,HygienePrio-full,1742,25,0.42,0.25,0.1
200,3.0,106,1,EPSS-only,1742,25,0.38,0.25,0.1
200,3.0,106,1,HRS-only,1742,25,0.06,0.07,0.064
200,3.0,106,1,CVSS-only,1742,25,0.0,0.0,0.016
200,3.0,106,1,Random,1742,25,0.0,0.01,0.016
200,3.0,106,2,HygienePrio-full,1544,1,0.02,0.01,0.004
200,3.0,106,2,EPSS-only,1544,1,0.02,0.01,0.004
200,3.0,106,2,HRS-only,1544,1,0.0,0.0,0.0
200,3.0,106,2,CVSS-only,1544,1,0.0,0.0,0.0
200,3.0,106,2,Random,1544,1,0.02,0.01,0.004
200,3.0,106,3,HygienePrio-full,1348,1,0.02,0.01,0.004
200,3.0,106,3,EPSS-only,1348,1,0.02,0.01,0.004
200,3.0,106,3,HRS-only,1348,1,0.0,0.0,0.0
200,3.0,106,3,CVSS-only,1348,1,0.0,0.0,0.0
200,3.0,106,3,Random,1348,1,0.0,0.0,0.0
200,3.0,106,4,HygienePrio-full,1151,0,0.0,0.0,0.0
200,3.0,106,4,EPSS-only,1151,0,0.0,0.0,0.0
200,3.0,106,4,HRS-only,1151,0,0.0,0.0,0.0
200,3.0,106,4,CVSS-only,1151,0,0.0,0.0,0.0
200,3.0,106,4,Random,1151,0,0.0,0.0,0.0
200,3.0,106,5,HygienePrio-full,953,2,0.04,0.02,0.008
200,3.0,106,5,EPSS-only,953,2,0.04,0.02,0.008
200,3.0,106,5,HRS-only,953,2,0.0,0.0,0.0
200,3.0,106,5,CVSS-only,953,2,0.0,0.0,0.0
200,3.0,106,5,Random,953,2,0.0,0.0,0.004
200,3.0,106,6,HygienePrio-full,755,1,0.02,0.01,0.004
200,3.0,106,6,EPSS-only,755,1,0.02,0.01,0.004
200,3.0,106,6,HRS-only,755,1,0.0,0.0,0.0
200,3.0,106,6,CVSS-only,755,1,0.0,0.0,0.0
200,3.0,106,6,Random,755,1,0.0,0.0,0.0
200,3.0,107,1,HygienePrio-full,1758,18,0.3,0.17,0.072
200,3.0,107,1,EPSS-only,1758,18,0.3,0.18,0.072
200,3.0,107,1,HRS-only,1758,18,0.0,0.01,0.02
200,3.0,107,1,CVSS-only,1758,18,0.0,0.0,0.004
200,3.0,107,1,Random,1758,18,0.0,0.0,0.004
200,3.0,107,2,HygienePrio-full,1561,0,0.0,0.0,0.0
200,3.0,107,2,EPSS-only,1561,0,0.0,0.0,0.0
200,3.0,107,2,HRS-only,1561,0,0.0,0.0,0.0
200,3.0,107,2,CVSS-only,1561,0,0.0,0.0,0.0
200,3.0,107,2,Random,1561,0,0.0,0.0,0.0
200,3.0,107,3,HygienePrio-full,1363,1,0.02,0.01,0.004
200,3.0,107,3,EPSS-only,1363,1,0.02,0.01,0.004
200,3.0,107,3,HRS-only,1363,1,0.0,0.0,0.0
200,3.0,107,3,CVSS-only,1363,1,0.0,0.0,0.0
200,3.0,107,3,Random,1363,1,0.0,0.0,0.004
200,3.0,107,4,HygienePrio-full,1165,2,0.04,0.02,0.008
200,3.0,107,4,EPSS-only,1165,2,0.04,0.02,0.008
200,3.0,107,4,HRS-only,1165,2,0.0,0.0,0.0
200,3.0,107,4,CVSS-only,1165,2,0.0,0.0,0.0
200,3.0,107,4,Random,1165,2,0.0,0.0,0.004
200,3.0,107,5,HygienePrio-full,967,0,0.0,0.0,0.0
200,3.0,107,5,EPSS-only,967,0,0.0,0.0,0.0
200,3.0,107,5,HRS-only,967,0,0.0,0.0,0.0
200,3.0,107,5,CVSS-only,967,0,0.0,0.0,0.0
200,3.0,107,5,Random,967,0,0.0,0.0,0.0
200,3.0,107,6,HygienePrio-full,769,0,0.0,0.0,0.0
200,3.0,107,6,EPSS-only,769,0,0.0,0.0,0.0
200,3.0,107,6,HRS-only,769,0,0.0,0.0,0.0
200,3.0,107,6,CVSS-only,769,0,0.0,0.0,0.0
200,3.0,107,6,Random,769,0,0.0,0.0,0.0
200,3.0,108,1,HygienePrio-full,1725,29,0.5,0.27,0.116
200,3.0,108,1,EPSS-only,1725,29,0.52,0.29,0.116
200,3.0,108,1,HRS-only,1725,29,0.04,0.05,0.04
200,3.0,108,1,CVSS-only,1725,29,0.02,0.01,0.016
200,3.0,108,1,Random,1725,29,0.04,0.03,0.016
200,3.0,108,2,HygienePrio-full,1532,2,0.04,0.02,0.008
200,3.0,108,2,EPSS-only,1532,2,0.04,0.02,0.008
200,3.0,108,2,HRS-only,1532,2,0.0,0.0,0.0
200,3.0,108,2,CVSS-only,1532,2,0.02,0.01,0.004
200,3.0,108,2,Random,1532,2,0.0,0.0,0.0
200,3.0,108,3,HygienePrio-full,1333,0,0.0,0.0,0.0
200,3.0,108,3,EPSS-only,1333,0,0.0,0.0,0.0
200,3.0,108,3,HRS-only,1333,0,0.0,0.0,0.0
200,3.0,108,3,CVSS-only,1333,0,0.0,0.0,0.0
200,3.0,108,3,Random,1333,0,0.0,0.0,0.0
200,3.0,108,4,HygienePrio-full,1134,0,0.0,0.0,0.0
200,3.0,108,4,EPSS-only,1134,0,0.0,0.0,0.0
200,3.0,108,4,HRS-only,1134,0,0.0,0.0,0.0
200,3.0,108,4,CVSS-only,1134,0,0.0,0.0,0.0
200,3.0,108,4,Random,1134,0,0.0,0.0,0.0
200,3.0,108,5,HygienePrio-full,937,2,0.04,0.02,0.008
200,3.0,108,5,EPSS-only,937,2,0.04,0.02,0.008
200,3.0,108,5,HRS-only,937,2,0.0,0.0,0.0
200,3.0,108,5,CVSS-only,937,2,0.0,0.0,0.0
200,3.0,108,5,Random,937,2,0.0,0.0,0.004
200,3.0,108,6,HygienePrio-full,739,1,0.02,0.01,0.004
200,3.0,108,6,EPSS-only,739,1,0.02,0.01,0.004
200,3.0,108,6,HRS-only,739,1,0.0,0.0,0.0
200,3.0,108,6,CVSS-only,739,1,0.0,0.0,0.0
200,3.0,108,6,Random,739,1,0.0,0.0,0.004
200,3.0,109,1,HygienePrio-full,1724,21,0.32,0.19,0.084
200,3.0,109,1,EPSS-only,1724,21,0.26,0.21,0.084
200,3.0,109,1,HRS-only,1724,21,0.02,0.02,0.028
200,3.0,109,1,CVSS-only,1724,21,0.0,0.02,0.008
200,3.0,109,1,Random,1724,21,0.0,0.01,0.008
200,3.0,109,2,HygienePrio-full,1525,0,0.0,0.0,0.0
200,3.0,109,2,EPSS-only,1525,0,0.0,0.0,0.0
200,3.0,109,2,HRS-only,1525,0,0.0,0.0,0.0
200,3.0,109,2,CVSS-only,1525,0,0.0,0.0,0.0
200,3.0,109,2,Random,1525,0,0.0,0.0,0.0
200,3.0,109,3,HygienePrio-full,1327,0,0.0,0.0,0.0
200,3.0,109,3,EPSS-only,1327,0,0.0,0.0,0.0
200,3.0,109,3,HRS-only,1327,0,0.0,0.0,0.0
200,3.0,109,3,CVSS-only,1327,0,0.0,0.0,0.0
200,3.0,109,3,Random,1327,0,0.0,0.0,0.0
200,3.0,109,4,HygienePrio-full,1129,0,0.0,0.0,0.0
200,3.0,109,4,EPSS-only,1129,0,0.0,0.0,0.0
200,3.0,109,4,HRS-only,1129,0,0.0,0.0,0.0
200,3.0,109,4,CVSS-only,1129,0,0.0,0.0,0.0
200,3.0,109,4,Random,1129,0,0.0,0.0,0.0
200,3.0,109,5,HygienePrio-full,934,0,0.0,0.0,0.0
200,3.0,109,5,EPSS-only,934,0,0.0,0.0,0.0
200,3.0,109,5,HRS-only,934,0,0.0,0.0,0.0
200,3.0,109,5,CVSS-only,934,0,0.0,0.0,0.0
200,3.0,109,5,Random,934,0,0.0,0.0,0.0
200,3.0,109,6,HygienePrio-full,737,2,0.04,0.02,0.008
200,3.0,109,6,EPSS-only,737,2,0.04,0.02,0.008
200,3.0,109,6,HRS-only,737,2,0.0,0.0,0.0
200,3.0,109,6,CVSS-only,737,2,0.02,0.01,0.004
200,3.0,109,6,Random,737,2,0.0,0.0,0.004
200,3.0,110,1,HygienePrio-full,1741,20,0.38,0.19,0.08
200,3.0,110,1,EPSS-only,1741,20,0.32,0.2,0.08
200,3.0,110,1,HRS-only,1741,20,0.04,0.05,0.036
200,3.0,110,1,CVSS-only,1741,20,0.0,0.0,0.008
200,3.0,110,1,Random,1741,20,0.0,0.0,0.016
200,3.0,110,2,HygienePrio-full,1541,1,0.02,0.01,0.004
200,3.0,110,2,EPSS-only,1541,1,0.02,0.01,0.004
200,3.0,110,2,HRS-only,1541,1,0.0,0.0,0.0
200,3.0,110,2,CVSS-only,1541,1,0.0,0.0,0.0
200,3.0,110,2,Random,1541,1,0.0,0.0,0.0
200,3.0,110,3,HygienePrio-full,1342,1,0.02,0.01,0.004
200,3.0,110,3,EPSS-only,1342,1,0.02,0.01,0.004
200,3.0,110,3,HRS-only,1342,1,0.0,0.0,0.0
200,3.0,110,3,CVSS-only,1342,1,0.0,0.0,0.0
200,3.0,110,3,Random,1342,1,0.0,0.0,0.0
200,3.0,110,4,HygienePrio-full,1145,0,0.0,0.0,0.0
200,3.0,110,4,EPSS-only,1145,0,0.0,0.0,0.0
200,3.0,110,4,HRS-only,1145,0,0.0,0.0,0.0
200,3.0,110,4,CVSS-only,1145,0,0.0,0.0,0.0
200,3.0,110,4,Random,1145,0,0.0,0.0,0.0
200,3.0,110,5,HygienePrio-full,945,0,0.0,0.0,0.0
200,3.0,110,5,EPSS-only,945,0,0.0,0.0,0.0
200,3.0,110,5,HRS-only,945,0,0.0,0.0,0.0
200,3.0,110,5,CVSS-only,945,0,0.0,0.0,0.0
200,3.0,110,5,Random,945,0,0.0,0.0,0.0
200,3.0,110,6,HygienePrio-full,746,0,0.0,0.0,0.0
200,3.0,110,6,EPSS-only,746,0,0.0,0.0,0.0
200,3.0,110,6,HRS-only,746,0,0.0,0.0,0.0
200,3.0,110,6,CVSS-only,746,0,0.0,0.0,0.0
200,3.0,110,6,Random,746,0,0.0,0.0,0.0
200,3.0,111,1,HygienePrio-full,1694,25,0.4,0.23,0.1
200,3.0,111,1,EPSS-only,1694,25,0.38,0.25,0.1
200,3.0,111,1,HRS-only,1694,25,0.04,0.03,0.028
200,3.0,111,1,CVSS-only,1694,25,0.04,0.02,0.02
200,3.0,111,1,Random,1694,25,0.0,0.01,0.024
200,3.0,111,2,HygienePrio-full,1497,0,0.0,0.0,0.0
200,3.0,111,2,EPSS-only,1497,0,0.0,0.0,0.0
200,3.0,111,2,HRS-only,1497,0,0.0,0.0,0.0
200,3.0,111,2,CVSS-only,1497,0,0.0,0.0,0.0
200,3.0,111,2,Random,1497,0,0.0,0.0,0.0
200,3.0,111,3,HygienePrio-full,1298,1,0.02,0.01,0.004
200,3.0,111,3,EPSS-only,1298,1,0.02,0.01,0.004
200,3.0,111,3,HRS-only,1298,1,0.0,0.0,0.0
200,3.0,111,3,CVSS-only,1298,1,0.0,0.01,0.004
200,3.0,111,3,Random,1298,1,0.0,0.0,0.0
200,3.0,111,4,HygienePrio-full,1104,1,0.02,0.01,0.004
200,3.0,111,4,EPSS-only,1104,1,0.02,0.01,0.004
200,3.0,111,4,HRS-only,1104,1,0.0,0.0,0.0
200,3.0,111,4,CVSS-only,1104,1,0.0,0.0,0.0
200,3.0,111,4,Random,1104,1,0.0,0.01,0.004
200,3.0,111,5,HygienePrio-full,909,0,0.0,0.0,0.0
200,3.0,111,5,EPSS-only,909,0,0.0,0.0,0.0
200,3.0,111,5,HRS-only,909,0,0.0,0.0,0.0
200,3.0,111,5,CVSS-only,909,0,0.0,0.0,0.0
200,3.0,111,5,Random,909,0,0.0,0.0,0.0
200,3.0,111,6,HygienePrio-full,714,1,0.02,0.01,0.004
200,3.0,111,6,EPSS-only,714,1,0.02,0.01,0.004
200,3.0,111,6,HRS-only,714,1,0.0,0.0,0.0
200,3.0,111,6,CVSS-only,714,1,0.0,0.0,0.004
200,3.0,111,6,Random,714,1,0.0,0.0,0.0
200,3.0,112,1,HygienePrio-full,1768,18,0.36,0.18,0.072
200,3.0,112,1,EPSS-only,1768,18,0.36,0.18,0.072
200,3.0,112,1,HRS-only,1768,18,0.02,0.03,0.048
200,3.0,112,1,CVSS-only,1768,18,0.04,0.04,0.016
200,3.0,112,1,Random,1768,18,0.0,0.01,0.004
200,3.0,112,2,HygienePrio-full,1571,0,0.0,0.0,0.0
200,3.0,112,2,EPSS-only,1571,0,0.0,0.0,0.0
200,3.0,112,2,HRS-only,1571,0,0.0,0.0,0.0
200,3.0,112,2,CVSS-only,1571,0,0.0,0.0,0.0
200,3.0,112,2,Random,1571,0,0.0,0.0,0.0
200,3.0,112,3,HygienePrio-full,1377,1,0.02,0.01,0.004
200,3.0,112,3,EPSS-only,1377,1,0.02,0.01,0.004
200,3.0,112,3,HRS-only,1377,1,0.0,0.0,0.0
200,3.0,112,3,CVSS-only,1377,1,0.0,0.0,0.0
200,3.0,112,3,Random,1377,1,0.0,0.0,0.0
200,3.0,112,4,HygienePrio-full,1179,2,0.04,0.02,0.008
200,3.0,112,4,EPSS-only,1179,2,0.04,0.02,0.008
200,3.0,112,4,HRS-only,1179,2,0.0,0.0,0.0
200,3.0,112,4,CVSS-only,1179,2,0.0,0.01,0.004
200,3.0,112,4,Random,1179,2,0.0,0.0,0.0
200,3.0,112,5,HygienePrio-full,983,0,0.0,0.0,0.0
200,3.0,112,5,EPSS-only,983,0,0.0,0.0,0.0
200,3.0,112,5,HRS-only,983,0,0.0,0.0,0.0
200,3.0,112,5,CVSS-only,983,0,0.0,0.0,0.0
200,3.0,112,5,Random,983,0,0.0,0.0,0.0
200,3.0,112,6,HygienePrio-full,783,1,0.02,0.01,0.004
200,3.0,112,6,EPSS-only,783,1,0.02,0.01,0.004
200,3.0,112,6,HRS-only,783,1,0.0,0.0,0.004
200,3.0,112,6,CVSS-only,783,1,0.0,0.0,0.0
200,3.0,112,6,Random,783,1,0.0,0.0,0.0
200,3.0,113,1,HygienePrio-full,1730,23,0.4,0.22,0.092
200,3.0,113,1,EPSS-only,1730,23,0.36,0.23,0.092
200,3.0,113,1,HRS-only,1730,23,0.02,0.03,0.044
200,3.0,113,1,CVSS-only,1730,23,0.02,0.03,0.028
200,3.0,113,1,Random,1730,23,0.02,0.02,0.012
200,3.0,113,2,HygienePrio-full,1531,0,0.0,0.0,0.0
200,3.0,113,2,EPSS-only,1531,0,0.0,0.0,0.0
200,3.0,113,2,HRS-only,1531,0,0.0,0.0,0.0
200,3.0,113,2,CVSS-only,1531,0,0.0,0.0,0.0
200,3.0,113,2,Random,1531,0,0.0,0.0,0.0
200,3.0,113,3,HygienePrio-full,1334,1,0.02,0.01,0.004
200,3.0,113,3,EPSS-only,1334,1,0.02,0.01,0.004
200,3.0,113,3,HRS-only,1334,1,0.0,0.0,0.0
200,3.0,113,3,CVSS-only,1334,1,0.0,0.0,0.0
200,3.0,113,3,Random,1334,1,0.0,0.0,0.0
200,3.0,113,4,HygienePrio-full,1137,2,0.04,0.02,0.008
200,3.0,113,4,EPSS-only,1137,2,0.04,0.02,0.008
200,3.0,113,4,HRS-only,1137,2,0.0,0.0,0.0
200,3.0,113,4,CVSS-only,1137,2,0.0,0.0,0.0
200,3.0,113,4,Random,1137,2,0.0,0.0,0.004
200,3.0,113,5,HygienePrio-full,942,0,0.0,0.0,0.0
200,3.0,113,5,EPSS-only,942,0,0.0,0.0,0.0
200,3.0,113,5,HRS-only,942,0,0.0,0.0,0.0
200,3.0,113,5,CVSS-only,942,0,0.0,0.0,0.0
200,3.0,113,5,Random,942,0,0.0,0.0,0.0
200,3.0,113,6,HygienePrio-full,746,0,0.0,0.0,0.0
200,3.0,113,6,EPSS-only,746,0,0.0,0.0,0.0
200,3.0,113,6,HRS-only,746,0,0.0,0.0,0.0
200,3.0,113,6,CVSS-only,746,0,0.0,0.0,0.0
200,3.0,113,6,Random,746,0,0.0,0.0,0.0
200,3.0,114,1,HygienePrio-full,1808,16,0.28,0.16,0.064
200,3.0,114,1,EPSS-only,1808,16,0.26,0.16,0.064
200,3.0,114,1,HRS-only,1808,16,0.02,0.02,0.024
200,3.0,114,1,CVSS-only,1808,16,0.0,0.0,0.008
200,3.0,114,1,Random,1808,16,0.04,0.02,0.008
200,3.0,114,2,HygienePrio-full,1609,1,0.02,0.01,0.004
200,3.0,114,2,EPSS-only,1609,1,0.02,0.01,0.004
200,3.0,114,2,HRS-only,1609,1,0.0,0.0,0.0
200,3.0,114,2,CVSS-only,1609,1,0.0,0.0,0.0
200,3.0,114,2,Random,1609,1,0.0,0.0,0.0
200,3.0,114,3,HygienePrio-full,1410,0,0.0,0.0,0.0
200,3.0,114,3,EPSS-only,1410,0,0.0,0.0,0.0
200,3.0,114,3,HRS-only,1410,0,0.0,0.0,0.0
200,3.0,114,3,CVSS-only,1410,0,0.0,0.0,0.0
200,3.0,114,3,Random,1410,0,0.0,0.0,0.0
200,3.0,114,4,HygienePrio-full,1212,1,0.02,0.01,0.004
200,3.0,114,4,EPSS-only,1212,1,0.02,0.01,0.004
200,3.0,114,4,HRS-only,1212,1,0.0,0.0,0.0
200,3.0,114,4,CVSS-only,1212,1,0.0,0.0,0.004
200,3.0,114,4,Random,1212,1,0.0,0.0,0.0
200,3.0,114,5,HygienePrio-full,1014,1,0.02,0.01,0.004
200,3.0,114,5,EPSS-only,1014,1,0.02,0.01,0.004
200,3.0,114,5,HRS-only,1014,1,0.0,0.0,0.0
200,3.0,114,5,CVSS-only,1014,1,0.0,0.0,0.0
200,3.0,114,5,Random,1014,1,0.0,0.0,0.0
200,3.0,114,6,HygienePrio-full,816,0,0.0,0.0,0.0
200,3.0,114,6,EPSS-only,816,0,0.0,0.0,0.0
200,3.0,114,6,HRS-only,816,0,0.0,0.0,0.0
200,3.0,114,6,CVSS-only,816,0,0.0,0.0,0.0
200,3.0,114,6,Random,816,0,0.0,0.0,0.0
200,3.0,115,1,HygienePrio-full,1645,21,0.36,0.2,0.084
200,3.0,115,1,EPSS-only,1645,21,0.36,0.21,0.084
200,3.0,115,1,HRS-only,1645,21,0.04,0.04,0.044
200,3.0,115,1,CVSS-only,1645,21,0.0,0.01,0.004
200,3.0,115,1,Random,1645,21,0.0,0.01,0.016
200,3.0,115,2,HygienePrio-full,1450,1,0.02,0.01,0.004
200,3.0,115,2,EPSS-only,1450,1,0.02,0.01,0.004
200,3.0,115,2,HRS-only,1450,1,0.0,0.0,0.0
200,3.0,115,2,CVSS-only,1450,1,0.0,0.0,0.0
200,3.0,115,2,Random,1450,1,0.0,0.0,0.0
200,3.0,115,3,HygienePrio-full,1252,2,0.04,0.02,0.008
200,3.0,115,3,EPSS-only,1252,2,0.04,0.02,0.008
200,3.0,115,3,HRS-only,1252,2,0.0,0.0,0.004
200,3.0,115,3,CVSS-only,1252,2,0.0,0.01,0.004
200,3.0,115,3,Random,1252,2,0.0,0.0,0.0
200,3.0,115,4,HygienePrio-full,1055,0,0.0,0.0,0.0
200,3.0,115,4,EPSS-only,1055,0,0.0,0.0,0.0
200,3.0,115,4,HRS-only,1055,0,0.0,0.0,0.0
200,3.0,115,4,CVSS-only,1055,0,0.0,0.0,0.0
200,3.0,115,4,Random,1055,0,0.0,0.0,0.0
200,3.0,115,5,HygienePrio-full,856,0,0.0,0.0,0.0
200,3.0,115,5,EPSS-only,856,0,0.0,0.0,0.0
200,3.0,115,5,HRS-only,856,0,0.0,0.0,0.0
200,3.0,115,5,CVSS-only,856,0,0.0,0.0,0.0
200,3.0,115,5,Random,856,0,0.0,0.0,0.0
200,3.0,115,6,HygienePrio-full,660,2,0.04,0.02,0.008
200,3.0,115,6,EPSS-only,660,2,0.04,0.02,0.008
200,3.0,115,6,HRS-only,660,2,0.0,0.0,0.004
200,3.0,115,6,CVSS-only,660,2,0.0,0.0,0.0
200,3.0,115,6,Random,660,2,0.0,0.0,0.004
200,3.0,116,1,HygienePrio-full,1776,26,0.42,0.25,0.104
200,3.0,116,1,EPSS-only,1776,26,0.36,0.26,0.104
200,3.0,116,1,HRS-only,1776,26,0.04,0.05,0.036
200,3.0,116,1,CVSS-only,1776,26,0.04,0.03,0.02
200,3.0,116,1,Random,1776,26,0.0,0.01,0.016
200,3.0,116,2,HygienePrio-full,1580,0,0.0,0.0,0.0
200,3.0,116,2,EPSS-only,1580,0,0.0,0.0,0.0
200,3.0,116,2,HRS-only,1580,0,0.0,0.0,0.0
200,3.0,116,2,CVSS-only,1580,0,0.0,0.0,0.0
200,3.0,116,2,Random,1580,0,0.0,0.0,0.0
200,3.0,116,3,HygienePrio-full,1385,0,0.0,0.0,0.0
200,3.0,116,3,EPSS-only,1385,0,0.0,0.0,0.0
200,3.0,116,3,HRS-only,1385,0,0.0,0.0,0.0
200,3.0,116,3,CVSS-only,1385,0,0.0,0.0,0.0
200,3.0,116,3,Random,1385,0,0.0,0.0,0.0
200,3.0,116,4,HygienePrio-full,1191,0,0.0,0.0,0.0
200,3.0,116,4,EPSS-only,1191,0,0.0,0.0,0.0
200,3.0,116,4,HRS-only,1191,0,0.0,0.0,0.0
200,3.0,116,4,CVSS-only,1191,0,0.0,0.0,0.0
200,3.0,116,4,Random,1191,0,0.0,0.0,0.0
200,3.0,116,5,HygienePrio-full,995,0,0.0,0.0,0.0
200,3.0,116,5,EPSS-only,995,0,0.0,0.0,0.0
200,3.0,116,5,HRS-only,995,0,0.0,0.0,0.0
200,3.0,116,5,CVSS-only,995,0,0.0,0.0,0.0
200,3.0,116,5,Random,995,0,0.0,0.0,0.0
200,3.0,116,6,HygienePrio-full,796,0,0.0,0.0,0.0
200,3.0,116,6,EPSS-only,796,0,0.0,0.0,0.0
200,3.0,116,6,HRS-only,796,0,0.0,0.0,0.0
200,3.0,116,6,CVSS-only,796,0,0.0,0.0,0.0
200,3.0,116,6,Random,796,0,0.0,0.0,0.0
200,3.0,117,1,HygienePrio-full,1829,21,0.36,0.2,0.084
200,3.0,117,1,EPSS-only,1829,21,0.36,0.21,0.084
200,3.0,117,1,HRS-only,1829,21,0.02,0.04,0.024
200,3.0,117,1,CVSS-only,1829,21,0.04,0.02,0.016
200,3.0,117,1,Random,1829,21,0.02,0.06,0.024
200,3.0,117,2,HygienePrio-full,1633,0,0.0,0.0,0.0
200,3.0,117,2,EPSS-only,1633,0,0.0,0.0,0.0
200,3.0,117,2,HRS-only,1633,0,0.0,0.0,0.0
200,3.0,117,2,CVSS-only,1633,0,0.0,0.0,0.0
200,3.0,117,2,Random,1633,0,0.0,0.0,0.0
200,3.0,117,3,HygienePrio-full,1436,0,0.0,0.0,0.0
200,3.0,117,3,EPSS-only,1436,0,0.0,0.0,0.0
200,3.0,117,3,HRS-only,1436,0,0.0,0.0,0.0
200,3.0,117,3,CVSS-only,1436,0,0.0,0.0,0.0
200,3.0,117,3,Random,1436,0,0.0,0.0,0.0
200,3.0,117,4,HygienePrio-full,1240,0,0.0,0.0,0.0
200,3.0,117,4,EPSS-only,1240,0,0.0,0.0,0.0
200,3.0,117,4,HRS-only,1240,0,0.0,0.0,0.0
200,3.0,117,4,CVSS-only,1240,0,0.0,0.0,0.0
200,3.0,117,4,Random,1240,0,0.0,0.0,0.0
200,3.0,117,5,HygienePrio-full,1041,0,0.0,0.0,0.0
200,3.0,117,5,EPSS-only,1041,0,0.0,0.0,0.0
200,3.0,117,5,HRS-only,1041,0,0.0,0.0,0.0
200,3.0,117,5,CVSS-only,1041,0,0.0,0.0,0.0
200,3.0,117,5,Random,1041,0,0.0,0.0,0.0
200,3.0,117,6,HygienePrio-full,844,2,0.04,0.02,0.008
200,3.0,117,6,EPSS-only,844,2,0.04,0.02,0.008
200,3.0,117,6,HRS-only,844,2,0.0,0.0,0.004
200,3.0,117,6,CVSS-only,844,2,0.0,0.0,0.0
200,3.0,117,6,Random,844,2,0.0,0.01,0.008
200,3.0,118,1,HygienePrio-full,1740,28,0.46,0.27,0.112
200,3.0,118,1,EPSS-only,1740,28,0.48,0.28,0.112
200,3.0,118,1,HRS-only,1740,28,0.08,0.05,0.036
200,3.0,118,1,CVSS-only,1740,28,0.0,0.01,0.012
200,3.0,118,1,Random,1740,28,0.04,0.02,0.028
200,3.0,118,2,HygienePrio-full,1542,0,0.0,0.0,0.0
200,3.0,118,2,EPSS-only,1542,0,0.0,0.0,0.0
200,3.0,118,2,HRS-only,1542,0,0.0,0.0,0.0
200,3.0,118,2,CVSS-only,1542,0,0.0,0.0,0.0
200,3.0,118,2,Random,1542,0,0.0,0.0,0.0
200,3.0,118,3,HygienePrio-full,1343,1,0.02,0.01,0.004
200,3.0,118,3,EPSS-only,1343,1,0.02,0.01,0.004
200,3.0,118,3,HRS-only,1343,1,0.0,0.0,0.0
200,3.0,118,3,CVSS-only,1343,1,0.0,0.0,0.0
200,3.0,118,3,Random,1343,1,0.0,0.0,0.0
200,3.0,118,4,HygienePrio-full,1145,0,0.0,0.0,0.0
200,3.0,118,4,EPSS-only,1145,0,0.0,0.0,0.0
200,3.0,118,4,HRS-only,1145,0,0.0,0.0,0.0
200,3.0,118,4,CVSS-only,1145,0,0.0,0.0,0.0
200,3.0,118,4,Random,1145,0,0.0,0.0,0.0
200,3.0,118,5,HygienePrio-full,947,0,0.0,0.0,0.0
200,3.0,118,5,EPSS-only,947,0,0.0,0.0,0.0
200,3.0,118,5,HRS-only,947,0,0.0,0.0,0.0
200,3.0,118,5,CVSS-only,947,0,0.0,0.0,0.0
200,3.0,118,5,Random,947,0,0.0,0.0,0.0
200,3.0,118,6,HygienePrio-full,748,0,0.0,0.0,0.0
200,3.0,118,6,EPSS-only,748,0,0.0,0.0,0.0
200,3.0,118,6,HRS-only,748,0,0.0,0.0,0.0
200,3.0,118,6,CVSS-only,748,0,0.0,0.0,0.0
200,3.0,118,6,Random,748,0,0.0,0.0,0.0
200,3.0,119,1,HygienePrio-full,1705,18,0.32,0.18,0.072
200,3.0,119,1,EPSS-only,1705,18,0.32,0.18,0.072
200,3.0,119,1,HRS-only,1705,18,0.08,0.06,0.04
200,3.0,119,1,CVSS-only,1705,18,0.0,0.01,0.004
200,3.0,119,1,Random,1705,18,0.0,0.02,0.016
200,3.0,119,2,HygienePrio-full,1508,0,0.0,0.0,0.0
200,3.0,119,2,EPSS-only,1508,0,0.0,0.0,0.0
