cve,epss,in_kev
CVE-2025-27052,0.00068,False
CVE-2025-27053,0.00018,False
CVE-2025-27054,0.00018,False
CVE-2025-27055,0.00068,False
CVE-2025-27056,0.00068,False
CVE-2025-27057,0.00351,False
CVE-2025-27058,0.00068,False
CVE-2025-27059,0.00018,False
CVE-2025-27060,0.00018,False
CVE-2025-27061,0.00068,False
CVE-2025-27062,0.00058,False
CVE-2025-27063,0.00016,False
CVE-2025-27064,0.00016,False
CVE-2025-27065,0.0041,False
CVE-2025-27066,0.00169,False
CVE-2025-27067,0.00068,False
CVE-2025-27068,0.00068,False
CVE-2025-27069,0.00068,False
CVE-2025-27070,0.00013,False
CVE-2025-27071,0.00321,False
CVE-2025-27072,0.00061,False
CVE-2025-27073,0.00169,False
CVE-2025-27074,0.00018,False
CVE-2025-27075,0.00068,False
CVE-2025-27076,0.0004,False
CVE-2025-27077,0.00019,False
CVE-2025-27078,0.00235,False
CVE-2025-27079,0.00119,False
CVE-2025-27080,0.00091,False
CVE-2025-27081,0.00096,False
CVE-2025-27082,0.0048,False
CVE-2025-27083,0.004,False
CVE-2025-27084,0.00256,False
CVE-2025-27085,0.0021,False
CVE-2025-27086,0.0003,False
CVE-2025-27087,0.00085,False
CVE-2025-27088,0.00493,False
CVE-2025-27089,0.00172,False
CVE-2025-27090,0.00814,False
CVE-2025-27091,0.02473,False
CVE-2025-27092,0.00566,False
CVE-2025-27093,0.00038,False
CVE-2025-27094,0.00184,False
CVE-2025-27095,0.00421,False
CVE-2025-27096,0.00385,False
CVE-2025-27097,0.00414,False
CVE-2025-27098,0.00134,False
CVE-2025-27099,0.00218,False
CVE-2025-27100,0.00065,False
CVE-2025-27101,0.00157,False
CVE-2025-27102,0.00425,False
CVE-2025-27103,0.00049,False
CVE-2025-27104,0.00324,False
CVE-2025-27105,0.00326,False
CVE-2025-27106,0.01991,False
CVE-2025-27107,0.00447,False
CVE-2025-27108,0.00335,False
CVE-2025-27109,0.00096,False
CVE-2025-27110,0.00274,False
CVE-2025-27111,0.00668,False
CVE-2025-27112,0.28457,False
CVE-2025-27113,0.00094,False
CVE-2025-27127,0.00274,False
CVE-2025-27128,0.00027,False
CVE-2025-27129,0.00192,False
CVE-2025-27130,0.00614,False
CVE-2025-27131,0.00065,False
CVE-2025-27132,0.00072,False
CVE-2025-27133,0.00393,False
CVE-2025-27134,0.13424,False
CVE-2025-27135,0.00419,False
CVE-2025-27136,0.0001,False
CVE-2025-27137,0.00026,False
CVE-2025-27138,0.00605,False
CVE-2025-27139,0.01005,False
CVE-2025-27140,0.02205,False
CVE-2025-27141,0.00161,False
CVE-2025-27142,0.04648,False
CVE-2025-27143,0.00205,False
CVE-2025-27144,0.00101,False
CVE-2025-27145,0.00297,False
CVE-2025-27146,0.0075,False
CVE-2025-27147,0.00107,False
CVE-2025-27148,0.00049,False
CVE-2025-27149,0.00241,False
CVE-2025-27150,0.00434,False
CVE-2025-27151,0.00269,False
CVE-2025-27152,0.00212,False
CVE-2025-27153,0.00218,False
CVE-2025-27154,0.00236,False
CVE-2025-27155,0.00205,False
CVE-2025-27156,0.00705,False
CVE-2025-27157,0.00239,False
CVE-2025-27158,0.002,False
CVE-2025-27159,0.00102,False
CVE-2025-27160,0.00102,False
CVE-2025-27161,0.00116,False
CVE-2025-27162,0.00089,False
CVE-2025-27163,0.00055,False
CVE-2025-27164,0.00039,False
CVE-2025-27165,0.00256,False
CVE-2025-27166,0.00104,False
CVE-2025-27167,0.00074,False
CVE-2025-27168,0.00072,False
CVE-2025-27169,0.0008,False
CVE-2025-27170,0.00109,False
CVE-2025-27171,0.00094,False
CVE-2025-27172,0.00076,False
CVE-2025-27173,0.00037,False
CVE-2025-27174,0.00102,False
CVE-2025-27175,0.00104,False
CVE-2025-27176,0.00109,False
CVE-2025-27177,0.00098,False
CVE-2025-27178,0.0008,False
CVE-2025-27179,0.00109,False
CVE-2025-27180,0.00027,False
CVE-2025-27181,0.0004,False
CVE-2025-27182,0.00071,False
CVE-2025-27183,0.00071,False
CVE-2025-27184,0.0002,False
CVE-2025-27185,0.00099,False
CVE-2025-27186,0.00038,False
CVE-2025-27187,0.00034,False
CVE-2025-27188,0.00157,False
CVE-2025-27189,0.0047,False
CVE-2025-27190,0.00266,False
CVE-2025-27191,0.00266,False
CVE-2025-27192,0.00105,False
CVE-2025-27193,0.00088,False
CVE-2025-27194,0.00093,False
CVE-2025-27195,0.00115,False
CVE-2025-27196,0.00088,False
CVE-2025-27197,0.00115,False
CVE-2025-27198,0.00093,False
CVE-2025-27199,0.00088,False
CVE-2025-27200,0.00117,False
CVE-2025-27201,0.00026,False
CVE-2025-27202,0.00026,False
CVE-2025-27203,0.23497,False
CVE-2025-27204,0.00034,False
CVE-2025-27205,0.00113,False
CVE-2025-27206,0.00706,False
CVE-2025-27207,0.00422,False
CVE-2025-27208,0.0001,False
CVE-2025-27209,0.00148,False
CVE-2025-27210,0.06002,False
CVE-2025-27211,0.0027,False
CVE-2025-27212,0.03794,False
CVE-2025-27213,0.0005,False
CVE-2025-27214,0.0007,False
CVE-2025-27215,0.00061,False
CVE-2025-27216,0.00077,False
CVE-2025-27217,0.0021,False
CVE-2025-27218,0.75678,False
CVE-2025-27219,0.00315,False
CVE-2025-27220,0.00246,False
CVE-2025-27221,0.00156,False
CVE-2025-27222,0.05117,False
CVE-2025-27223,0.0551,False
CVE-2025-27224,0.00256,False
CVE-2025-27225,0.21717,False
CVE-2025-27231,0.00039,False
CVE-2025-27232,0.00037,False
CVE-2025-27233,0.00039,False
CVE-2025-27234,0.00164,False
CVE-2025-27236,0.00043,False
CVE-2025-27237,0.00011,False
CVE-2025-27238,0.00032,False
CVE-2025-27240,0.00093,False
CVE-2025-27241,0.00065,False
CVE-2025-27242,0.00065,False
CVE-2025-27243,0.00018,False
CVE-2025-27244,0.00531,False
CVE-2025-27246,0.0001,False
CVE-2025-27247,0.00062,False
CVE-2025-27248,0.00065,False
CVE-2025-27249,0.00032,False
CVE-2025-27250,0.00037,False
CVE-2025-27253,9e-05,False
CVE-2025-27254,0.0001,False
CVE-2025-27255,0.0004,False
CVE-2025-27256,9e-05,False
CVE-2025-27257,7e-05,False
CVE-2025-27258,0.00063,False
CVE-2025-27259,0.00025,False
CVE-2025-27260,0.00039,False
CVE-2025-27261,0.00039,False
CVE-2025-27262,0.00038,False
CVE-2025-27263,0.001,False
CVE-2025-27264,0.01115,False
CVE-2025-27265,0.00112,False
CVE-2025-27266,0.00112,False
CVE-2025-27267,0.00189,False
CVE-2025-27268,0.00081,False
CVE-2025-27269,0.00206,False
CVE-2025-27270,0.00202,False
CVE-2025-27271,0.00206,False
CVE-2025-27272,0.00852,False
CVE-2025-27273,0.00206,False
CVE-2025-27274,0.00323,False
CVE-2025-27275,0.00206,False
CVE-2025-27276,0.0022,False
CVE-2025-27277,0.00085,False
CVE-2025-27278,0.00206,False
CVE-2025-27279,0.00206,False
CVE-2025-27280,0.00112,False
CVE-2025-27281,0.00061,False
CVE-2025-27282,0.00174,False
CVE-2025-27283,0.00843,False
CVE-2025-27284,0.00669,False
CVE-2025-27285,0.00669,False
CVE-2025-27286,0.00226,False
CVE-2025-27287,0.00249,False
CVE-2025-27288,0.00219,False
CVE-2025-27289,0.00669,False
CVE-2025-27290,0.00125,False
CVE-2025-27291,0.00669,False
CVE-2025-27292,0.00161,False
CVE-2025-27293,0.00669,False
CVE-2025-27294,0.00128,False
CVE-2025-27295,0.00219,False
CVE-2025-27296,0.00097,False
CVE-2025-27297,0.00184,False
CVE-2025-27298,0.00227,False
CVE-2025-27299,0.00497,False
CVE-2025-27300,0.00104,False
CVE-2025-27301,0.00104,False
CVE-2025-27302,0.0008,False
CVE-2025-27303,0.00078,False
CVE-2025-27304,0.00078,False
CVE-2025-27305,0.00112,False
CVE-2025-27306,0.00112,False
CVE-2025-27307,0.00112,False
CVE-2025-27308,0.00669,False
CVE-2025-27309,0.00669,False
CVE-2025-27310,0.00225,False
CVE-2025-27311,0.0006,False
CVE-2025-27312,0.00061,False
CVE-2025-27313,0.00219,False
CVE-2025-27314,0.00126,False
CVE-2025-27315,0.0006,False
CVE-2025-27316,0.0006,False
CVE-2025-27317,0.00125,False
CVE-2025-27318,0.00125,False
CVE-2025-27319,0.00146,False
CVE-2025-27320,0.00112,False
CVE-2025-27321,0.00151,False
CVE-2025-27322,0.00669,False
CVE-2025-27323,0.00187,False
CVE-2025-27324,0.00669,False
CVE-2025-27325,0.00178,False
CVE-2025-27326,0.00143,False
CVE-2025-27327,0.00178,False
CVE-2025-27328,0.00199,False
CVE-2025-27329,0.00178,False
CVE-2025-27330,0.00178,False
CVE-2025-27331,0.00178,False
CVE-2025-27332,0.00136,False
CVE-2025-27333,0.00219,False
CVE-2025-27334,0.00143,False
CVE-2025-27335,0.00095,False
CVE-2025-27336,0.00095,False
CVE-2025-27337,0.00219,False
CVE-2025-27338,0.00669,False
CVE-2025-27339,0.00095,False
CVE-2025-27340,0.00068,False
CVE-2025-27341,0.00088,False
CVE-2025-27342,0.00095,False
CVE-2025-27343,0.00669,False
CVE-2025-27344,0.00095,False
CVE-2025-27345,0.00219,False
CVE-2025-27346,0.00161,False
CVE-2025-27347,0.00088,False
CVE-2025-27348,0.00088,False
CVE-2025-27349,0.00057,False
CVE-2025-27350,0.00156,False
CVE-2025-27351,0.00088,False
CVE-2025-27352,0.00088,False
CVE-2025-27353,0.00095,False
CVE-2025-27354,0.00669,False
CVE-2025-27355,0.00065,False
CVE-2025-27356,0.00063,False
CVE-2025-27357,0.00124,False
CVE-2025-27358,0.0015,False
CVE-2025-27359,0.00084,False
CVE-2025-27360,0.00084,False
CVE-2025-27361,0.00185,False
CVE-2025-27362,0.00547,False
CVE-2025-27363,0.70761,True
CVE-2025-27364,0.26335,False
CVE-2025-27365,0.00209,False
CVE-2025-27367,0.00136,False
CVE-2025-27368,0.0003,False
CVE-2025-27369,0.00172,False
CVE-2025-27370,0.00193,False
CVE-2025-27371,0.00337,False
CVE-2025-27374,0.00066,False
CVE-2025-27377,0.00013,False
CVE-2025-27378,0.0004,False
CVE-2025-27379,0.00017,False
CVE-2025-27380,0.00018,False
CVE-2025-27387,0.00137,False
CVE-2025-27388,0.00279,False
CVE-2025-27389,0.0002,False
CVE-2025-27391,0.00214,False
CVE-2025-27392,0.02619,False
CVE-2025-27393,0.03114,False
CVE-2025-27394,0.02619,False
CVE-2025-27395,0.00383,False
CVE-2025-27396,0.01053,False
CVE-2025-27397,0.00244,False
CVE-2025-27398,0.00197,False
CVE-2025-27399,0.00449,False
CVE-2025-27400,0.00198,False
CVE-2025-27401,0.00151,False
CVE-2025-27402,0.00163,False
CVE-2025-27403,0.00234,False
CVE-2025-27404,0.00107,False
CVE-2025-27405,0.00198,False
CVE-2025-27406,0.00073,False
CVE-2025-27407,0.01361,False
CVE-2025-27408,0.00059,False
CVE-2025-27409,0.00613,False
CVE-2025-27410,0.16504,False
CVE-2025-27411,0.00253,False
CVE-2025-27412,0.00642,False
CVE-2025-27413,0.00828,False
CVE-2025-27414,0.00384,False
CVE-2025-27415,0.00262,False
CVE-2025-27416,0.00029,False
CVE-2025-27417,0.00663,False
CVE-2025-27418,0.00169,False
CVE-2025-27419,0.00894,False
CVE-2025-27420,0.00689,False
CVE-2025-27421,0.00195,False
CVE-2025-27422,0.00073,False
CVE-2025-27423,0.02083,False
CVE-2025-27424,0.00338,False
CVE-2025-27425,0.00308,False
CVE-2025-27426,0.00322,False
CVE-2025-27427,0.00358,False
CVE-2025-27428,0.00189,False
CVE-2025-27429,0.00037,False
CVE-2025-27430,0.00079,False
CVE-2025-27431,0.00105,False
CVE-2025-27432,0.00057,False
CVE-2025-27433,0.00034,False
CVE-2025-27434,0.00229,False
CVE-2025-27435,0.0026,False
CVE-2025-27436,0.00084,False
CVE-2025-27437,0.00128,False
CVE-2025-27438,0.00121,False
CVE-2025-27439,0.00385,False
CVE-2025-27440,0.00482,False
CVE-2025-27441,0.00255,False
CVE-2025-27442,0.00241,False
CVE-2025-27443,0.00139,False
CVE-2025-27444,0.00176,False
CVE-2025-27445,0.00311,False
CVE-2025-27446,0.00041,False
CVE-2025-27447,0.00295,False
CVE-2025-27448,0.00208,False
CVE-2025-27449,0.00354,False
CVE-2025-27450,0.00157,False
CVE-2025-27451,0.00382,False
CVE-2025-27452,0.00394,False
CVE-2025-27453,0.00253,False
CVE-2025-27454,0.00118,False
CVE-2025-27455,0.00232,False
CVE-2025-27456,0.00354,False
CVE-2025-27457,0.00157,False
CVE-2025-27458,0.00086,False
CVE-2025-27459,0.00125,False
CVE-2025-27460,0.00102,False
CVE-2025-27461,0.00312,False
CVE-2025-27465,0.00339,False
CVE-2025-27466,0.0004,False
CVE-2025-27467,0.00928,False
CVE-2025-27468,0.00173,False
CVE-2025-27469,0.18103,False
CVE-2025-27470,0.29274,False
CVE-2025-27471,0.00198,False
CVE-2025-27472,0.01572,False
CVE-2025-27473,0.29274,False
CVE-2025-27474,0.02799,False
CVE-2025-27475,0.00191,False
CVE-2025-27476,0.00928,False
CVE-2025-27477,0.03316,False
CVE-2025-27478,0.00461,False
CVE-2025-27479,0.29274,False
CVE-2025-27480,0.00938,False
CVE-2025-27481,0.00628,False
CVE-2025-27482,0.00261,False
CVE-2025-27483,0.01623,False
CVE-2025-27484,0.00434,False
CVE-2025-27485,0.23767,False
CVE-2025-27486,0.23767,False
CVE-2025-27487,0.00311,False
CVE-2025-27488,0.00707,False
CVE-2025-27489,0.00452,False
CVE-2025-27490,0.00928,False
CVE-2025-27491,0.00982,False
CVE-2025-27492,0.00357,False
CVE-2025-27493,0.00087,False
CVE-2025-27494,0.00245,False
CVE-2025-27495,0.00053,False
CVE-2025-27496,0.00114,False
CVE-2025-27497,0.00154,False
CVE-2025-27498,0.00036,False
CVE-2025-27499,0.00721,False
CVE-2025-27500,0.00197,False
CVE-2025-27501,0.00178,False
CVE-2025-27505,0.00894,False
CVE-2025-27506,0.03816,False
CVE-2025-27507,0.00373,False
CVE-2025-27508,0.00131,False
CVE-2025-27509,0.00142,False
CVE-2025-27510,0.06317,False
CVE-2025-27512,0.00054,False
CVE-2025-27513,0.00051,False
CVE-2025-27514,0.00145,False
CVE-2025-27515,0.00284,False
CVE-2025-27516,0.00121,False
CVE-2025-27517,0.01463,False
CVE-2025-27518,0.00244,False
CVE-2025-27519,0.02579,False
CVE-2025-27520,0.75759,False
CVE-2025-27521,0.00041,False
CVE-2025-27522,0.00396,False
CVE-2025-27523,0.00276,False
CVE-2025-27524,0.00106,False
CVE-2025-27525,0.00057,False
CVE-2025-27526,0.00395,False
CVE-2025-27528,0.00358,False
CVE-2025-27531,0.00496,False
CVE-2025-27532,0.00264,False
CVE-2025-27533,0.02253,False
CVE-2025-27534,0.00092,False
CVE-2025-27535,0.00018,False
CVE-2025-27536,0.00024,False
CVE-2025-27537,0.0004,False
CVE-2025-27538,0.00105,False
CVE-2025-27539,0.00053,False
CVE-2025-27540,0.00053,False
CVE-2025-27550,0.0001,False
CVE-2025-27551,0.00015,False
CVE-2025-27552,0.00022,False
CVE-2025-27553,0.0071,False
CVE-2025-27554,0.00579,False
CVE-2025-27555,0.00029,False
CVE-2025-27556,0.00011,False
CVE-2025-27558,0.00191,False
CVE-2025-27559,0.00017,False
CVE-2025-27560,0.00018,False
CVE-2025-27561,0.01169,False
CVE-2025-27562,0.00024,False
CVE-2025-27563,0.00059,False
CVE-2025-27565,0.01169,False
CVE-2025-27566,0.00468,False
CVE-2025-27567,0.00173,False
CVE-2025-27568,0.00482,False
CVE-2025-27571,0.00164,False
CVE-2025-27572,0.00018,False
CVE-2025-27574,0.00087,False
CVE-2025-27575,0.00761,False
CVE-2025-27576,0.00023,False
CVE-2025-27577,0.00016,False
CVE-2025-27578,0.00348,False
CVE-2025-27579,0.00076,False
CVE-2025-27580,0.00331,False
CVE-2025-27581,0.00176,False
CVE-2025-27582,0.0029,False
CVE-2025-27583,0.00079,False
CVE-2025-27584,0.00105,False
CVE-2025-27585,0.00105,False
CVE-2025-27587,0.00224,False
CVE-2025-27590,0.16999,False
CVE-2025-27591,0.00132,False
CVE-2025-27593,0.00192,False
CVE-2025-27594,0.00095,False
CVE-2025-27595,0.00097,False
CVE-2025-27597,0.00181,False
CVE-2025-27598,0.00351,False
CVE-2025-27599,0.00268,False
CVE-2025-27600,0.00164,False
CVE-2025-27601,0.00168,False
CVE-2025-27602,0.00195,False
CVE-2025-27603,0.00221,False
CVE-2025-27604,0.00593,False
CVE-2025-27606,0.00084,False
CVE-2025-27607,0.21763,False
CVE-2025-27608,0.00192,False
CVE-2025-27609,0.00363,False
CVE-2025-27610,0.01354,False
CVE-2025-27611,0.00377,False
CVE-2025-27612,0.00046,False
CVE-2025-27613,0.00043,False
CVE-2025-27614,0.00028,False
CVE-2025-27615,0.00063,False
CVE-2025-27616,0.00079,False
CVE-2025-27617,0.00544,False
CVE-2025-27622,0.00717,False
CVE-2025-27623,0.00751,False
CVE-2025-27624,0.00217,False
CVE-2025-27625,0.00369,False
CVE-2025-27631,0.00277,False
CVE-2025-27632,0.00241,False
CVE-2025-27633,0.00277,False
CVE-2025-27636,0.5206,False
CVE-2025-27637,0.00241,False
CVE-2025-27638,0.00118,False
CVE-2025-27639,0.00137,False
CVE-2025-27640,0.00088,False
CVE-2025-27641,0.00122,False
CVE-2025-27642,0.00122,False
CVE-2025-27643,0.00121,False
CVE-2025-27644,0.0005,False
CVE-2025-27645,0.00121,False
CVE-2025-27646,0.00121,False
CVE-2025-27647,0.0013,False
CVE-2025-27648,0.00121,False
CVE-2025-27649,0.00121,False
CVE-2025-27650,0.00121,False
CVE-2025-27651,0.00121,False
CVE-2025-27652,0.00121,False
CVE-2025-27653,0.00231,False
CVE-2025-27654,0.00231,False
CVE-2025-27655,0.00121,False
CVE-2025-27656,0.00121,False
CVE-2025-27657,0.01599,False
CVE-2025-27658,0.00041,False
CVE-2025-27659,0.00084,False
CVE-2025-27660,0.00182,False
CVE-2025-27661,0.0037,False
CVE-2025-27662,0.00387,False
CVE-2025-27663,0.00332,False
CVE-2025-27664,0.00458,False
CVE-2025-27665,0.0025,False
CVE-2025-27666,0.00387,False
CVE-2025-27667,0.00477,False
CVE-2025-27668,0.00477,False
CVE-2025-27669,0.00323,False
CVE-2025-27670,0.00164,False
CVE-2025-27671,0.00387,False
CVE-2025-27672,0.00044,False
CVE-2025-27673,0.00336,False
CVE-2025-27674,0.00428,False
CVE-2025-27675,0.00529,False
CVE-2025-27676,0.00444,False
CVE-2025-27677,0.00428,False
CVE-2025-27678,0.03795,False
CVE-2025-27679,0.0019,False
CVE-2025-27680,0.00189,False
CVE-2025-27681,0.00257,False
CVE-2025-27682,0.00157,False
CVE-2025-27683,0.00328,False
CVE-2025-27684,0.00172,False
CVE-2025-27685,0.00078,False
CVE-2025-27686,0.00154,False
CVE-2025-27688,0.00084,False
CVE-2025-27689,0.00059,False
CVE-2025-27690,0.00538,False
CVE-2025-27692,0.00641,False
CVE-2025-27693,0.00271,False
CVE-2025-27694,0.00429,False
CVE-2025-27695,0.00284,False
CVE-2025-27696,0.00079,False
CVE-2025-27700,0.00025,False
CVE-2025-27701,0.00026,False
CVE-2025-27702,0.00195,False
CVE-2025-27703,0.00241,False
CVE-2025-27704,0.00209,False
CVE-2025-27705,0.00214,False
CVE-2025-27706,0.00162,False
CVE-2025-27707,0.00028,False
CVE-2025-27708,0.00017,False
CVE-2025-27709,0.03936,False
CVE-2025-27710,0.00017,False
CVE-2025-27711,0.00012,False
CVE-2025-27712,0.00013,False
CVE-2025-27713,0.00014,False
CVE-2025-27714,0.00041,False
CVE-2025-27715,0.00172,False
CVE-2025-27716,0.00879,False
CVE-2025-27717,0.00021,False
CVE-2025-27718,0.01469,False
CVE-2025-27719,0.00615,False
CVE-2025-27720,0.00064,False
CVE-2025-27721,0.00109,False
CVE-2025-27722,0.00199,False
CVE-2025-27723,0.00016,False
CVE-2025-27724,0.00265,False
CVE-2025-27725,0.00014,False
CVE-2025-27726,0.00155,False
CVE-2025-27727,0.0117,False
CVE-2025-27728,0.00928,False
CVE-2025-27729,0.01623,False
CVE-2025-27730,0.00928,False
CVE-2025-27731,0.00939,False
CVE-2025-27732,0.00212,False
CVE-2025-27733,0.01623,False
CVE-2025-27735,0.00413,False
CVE-2025-27736,0.00571,False
CVE-2025-27737,0.0149,False
CVE-2025-27738,0.01882,False
CVE-2025-27739,0.00841,False
CVE-2025-27740,0.01173,False
CVE-2025-27741,0.01623,False
CVE-2025-27742,0.01365,False
CVE-2025-27743,0.00841,False
CVE-2025-27744,0.00286,False
CVE-2025-27745,0.0058,False
CVE-2025-27746,0.00794,False
CVE-2025-27747,0.00602,False
CVE-2025-27748,0.0058,False
CVE-2025-27749,0.0058,False
CVE-2025-27750,0.00794,False
CVE-2025-27751,0.01391,False
CVE-2025-27752,0.0096,False
CVE-2025-27753,0.00257,False
CVE-2025-27754,0.00266,False
CVE-2025-27759,0.00046,False
CVE-2025-27769,0.00021,False
CVE-2025-27773,0.00157,False
CVE-2025-27774,0.01726,False
CVE-2025-27775,0.02389,False
CVE-2025-27776,0.02287,False
CVE-2025-27777,0.00259,False
CVE-2025-27778,0.04429,False
CVE-2025-27779,0.10396,False
CVE-2025-27780,0.13486,False
CVE-2025-27781,0.10396,False
CVE-2025-27782,0.15362,False
CVE-2025-27783,0.15362,False
CVE-2025-27784,0.00434,False
CVE-2025-27785,0.00669,False
CVE-2025-27786,0.01,False
CVE-2025-27787,0.00945,False
CVE-2025-27788,0.00163,False
CVE-2025-27789,0.0006,False
CVE-2025-27791,0.01158,False
CVE-2025-27792,0.00051,False
CVE-2025-27793,0.00468,False
CVE-2025-27794,0.00377,False
CVE-2025-27795,0.00079,False
CVE-2025-27796,0.00065,False
CVE-2025-27797,0.01651,False
CVE-2025-27800,0.00218,False
CVE-2025-27801,0.00218,False
CVE-2025-27802,0.00218,False
CVE-2025-27803,0.00128,False
CVE-2025-27804,0.00906,False
CVE-2025-27807,0.00051,False
CVE-2025-27809,0.0014,False
CVE-2025-27810,0.00184,False
CVE-2025-27811,0.00059,False
CVE-2025-27812,0.00077,False
CVE-2025-27813,0.00055,False
CVE-2025-27816,0.00311,False
CVE-2025-27817,0.21423,False
CVE-2025-27818,0.00682,False
CVE-2025-27819,0.00897,False
CVE-2025-27820,0.00071,False
CVE-2025-27821,0.00045,False
CVE-2025-27822,0.00206,False
CVE-2025-27823,0.00226,False
CVE-2025-27824,0.00235,False
CVE-2025-27825,0.00235,False
CVE-2025-27826,0.00235,False
CVE-2025-27827,0.00407,False
CVE-2025-27828,0.00292,False
CVE-2025-27829,0.00289,False
CVE-2025-27830,0.00061,False
CVE-2025-27831,0.0017,False
CVE-2025-27832,0.00212,False
CVE-2025-27833,0.00061,False
CVE-2025-27834,0.00071,False
CVE-2025-27835,0.00061,False
CVE-2025-27836,0.0017,False
CVE-2025-27837,0.00176,False
CVE-2025-27839,0.00151,False
CVE-2025-27840,0.00565,False
CVE-2025-27845,0.00117,False
CVE-2025-27846,0.00031,False
CVE-2025-27847,0.00031,False
CVE-2025-27850,0.00057,False
CVE-2025-27851,0.00017,False
CVE-2025-27852,0.0002,False
CVE-2025-27853,0.00065,False
CVE-2025-27867,0.00186,False
CVE-2025-27888,0.02273,False
CVE-2025-27889,0.00363,False
CVE-2025-27891,0.00427,False
CVE-2025-27892,0.01246,False
CVE-2025-27893,0.00122,False
CVE-2025-27898,0.00053,False
CVE-2025-27899,0.00039,False
CVE-2025-27900,0.00039,False
CVE-2025-27901,0.00052,False
CVE-2025-27903,0.00016,False
CVE-2025-27904,0.00019,False
CVE-2025-27906,0.00031,False
CVE-2025-27907,0.00123,False
CVE-2025-27909,0.00043,False
CVE-2025-27910,0.00099,False
CVE-2025-27911,0.00089,False
CVE-2025-27912,0.00186,False
CVE-2025-27913,0.00115,False
CVE-2025-27914,0.00046,False
CVE-2025-27915,0.26053,True
CVE-2025-27916,0.00056,False
CVE-2025-27917,0.00544,False
CVE-2025-27918,0.00096,False
CVE-2025-27919,0.00063,False
CVE-2025-27920,0.50148,True
CVE-2025-27921,0.00182,False
CVE-2025-27924,0.00105,False
CVE-2025-27925,0.00129,False
CVE-2025-27926,0.00081,False
CVE-2025-27927,0.00761,False
CVE-2025-27929,0.00761,False
CVE-2025-27930,0.00486,False
CVE-2025-27931,0.00249,False
CVE-2025-27932,0.00569,False
CVE-2025-27933,0.00298,False
CVE-2025-27934,0.00561,False
CVE-2025-27935,0.00098,False
CVE-2025-27936,0.00238,False
CVE-2025-27937,0.00202,False
CVE-2025-27938,0.00482,False
CVE-2025-27939,0.00298,False
CVE-2025-27940,0.00017,False
CVE-2025-27953,0.00561,False
CVE-2025-27954,0.00638,False
CVE-2025-27955,0.00634,False
CVE-2025-27956,0.03893,False
CVE-2025-27980,0.00346,False
CVE-2025-27997,0.00115,False
CVE-2025-27998,0.001,False
CVE-2025-28009,0.00295,False
CVE-2025-28010,0.00189,False
CVE-2025-28011,0.00314,False
CVE-2025-28015,0.00328,False
CVE-2025-28016,0.00049,False
CVE-2025-28017,0.01649,False
CVE-2025-28018,0.00076,False
CVE-2025-28019,0.00089,False
CVE-2025-28020,0.00148,False
CVE-2025-28021,0.00148,False
CVE-2025-28022,0.00148,False
CVE-2025-28024,0.00225,False
CVE-2025-28025,0.00148,False
CVE-2025-28026,0.00141,False
CVE-2025-28027,0.00141,False
CVE-2025-28028,0.00164,False
CVE-2025-28029,0.00141,False
CVE-2025-28030,0.00225,False
CVE-2025-28031,0.00207,False
CVE-2025-28032,0.00141,False
CVE-2025-28033,0.00148,False
CVE-2025-28034,0.0279,False
CVE-2025-28035,0.03741,False
CVE-2025-28036,0.05271,False
CVE-2025-28037,0.0497,False
CVE-2025-28038,0.02654,False
CVE-2025-28039,0.02626,False
CVE-2025-28041,0.00097,False
CVE-2025-28055,0.00539,False
CVE-2025-28056,0.00274,False
CVE-2025-28057,0.00251,False
CVE-2025-28059,0.01035,False
CVE-2025-28062,0.00224,False
CVE-2025-28072,0.01391,False
CVE-2025-28073,0.00302,False
CVE-2025-28074,0.00302,False
CVE-2025-28076,0.00126,False
CVE-2025-28087,0.00142,False
CVE-2025-28089,0.00176,False
CVE-2025-28090,0.00176,False
CVE-2025-28091,0.00176,False
CVE-2025-28092,0.00105,False
CVE-2025-28093,0.00105,False
CVE-2025-28094,0.00142,False
CVE-2025-28096,0.00134,False
CVE-2025-28097,0.00124,False
CVE-2025-28099,0.00311,False
CVE-2025-28100,0.00329,False
CVE-2025-28101,0.00236,False
CVE-2025-28102,0.00181,False
CVE-2025-28103,0.0012,False
CVE-2025-28104,0.00164,False
CVE-2025-28121,0.00951,False
CVE-2025-28128,0.00021,False
CVE-2025-28129,0.00038,False
CVE-2025-28131,0.00342,False
CVE-2025-28132,0.00346,False
CVE-2025-28135,0.00861,False
CVE-2025-28136,0.0053,False
CVE-2025-28137,0.32324,False
CVE-2025-28138,0.03791,False
CVE-2025-28142,0.35119,False
CVE-2025-28143,0.33406,False
CVE-2025-28144,0.07162,False
CVE-2025-28145,0.35119,False
CVE-2025-28146,0.38881,False
CVE-2025-28162,0.0003,False
CVE-2025-28164,0.0003,False
CVE-2025-28168,0.00235,False
CVE-2025-28169,0.00168,False
CVE-2025-28170,0.00399,False
CVE-2025-28171,0.00252,False
CVE-2025-28172,0.0018,False
CVE-2025-28197,0.00206,False
CVE-2025-28198,0.00133,False
CVE-2025-28200,0.00369,False
CVE-2025-28201,0.00153,False
CVE-2025-28202,0.00094,False
CVE-2025-28203,0.00436,False
CVE-2025-28219,0.11704,False
CVE-2025-28220,0.01969,False
CVE-2025-28221,0.02067,False
CVE-2025-28228,0.05577,False
CVE-2025-28229,0.00032,False
